"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"14.00","","13.00","74","742","989","","","","1.70","2.30","w","0","2026-08-18 00:00"
"14.00","","13.00","71","741","987","","","","1.00","8.10","w","0","2026-08-18 00:30"
"16.00","","16.00","71","742","989","","","","1.00","8.10","w","0","2026-08-18 01:00"
"16.00","","15.00","74","740","986","","","","1.70","7.60","nw","0","2026-08-18 01:30"
"14.00","","13.00","77","739","985","","","","1.60","7.60","nw","0","2026-08-18 02:00"
"14.00","","13.00","79","741","987","","","","1.40","1.60","w","0","2026-08-18 02:30"
"13.00","","12.00","80","742","989","","","","1.20","1.60","w","0","2026-08-18 03:00"
"14.00","","14.00","76","740","986","","","","0.00","8.00","c","0","2026-08-18 03:30"
"16.00","","17.00","76","743","990","","","","0.00","8.00","c","0","2026-08-18 04:00"
"17.00","","16.00","71","741","987","","","","1.80","6.70","nw","0","2026-08-18 04:30"
"17.00","","16.00","67","740","986","","","","1.90","6.70","nw","0","2026-08-18 05:00"
"18.00","","17.00","66","741","987","","","","1.70","3.60","sw","0","2026-08-18 05:30"
"18.00","","17.00","64","742","989","","","","1.60","3.60","sw","0","2026-08-18 06:00"
"20.00","","20.00","57","740","986","","","","1.00","9.30","w","0","2026-08-18 06:30"
"20.00","","20.00","57","743","990","","","","1.00","8.90","w","0","2026-08-18 07:00"
"22.00","","22.00","50","741","987","","","","2.30","11.20","w","0","2026-08-18 07:30"
"22.00","","21.00","45","740","986","","","","2.20","10.20","w","0","2026-08-18 08:00"
"23.00","","22.00","44","741","987","","","","2.10","7.50","sw","0","2026-08-18 08:30"
"23.00","","23.00","44","742","989","","","","2.10","7.50","sw","0","2026-08-18 09:00"
"23.00","","23.00","39","741","987","","","","1.00","14.20","nw","0","2026-08-18 09:30"
"23.00","","23.00","39","743","990","","","","1.00","14.20","nw","0","2026-08-18 10:00"
"23.00","","21.00","39","739","985","","","","3.30","15.20","s","0","2026-08-18 10:30"
"24.00","","22.00","37","739","985","","","","3.60","15.40","sw","0","2026-08-18 11:00"
"24.00","","22.00","40","740","986","","","","3.40","11.40","s","0","2026-08-18 11:30"
"24.00","","22.00","42","741","987","","","","3.30","11.40","s","0","2026-08-18 12:00"
"24.00","","23.00","38","740","986","","","","1.00","16.60","e","0","2026-08-18 12:30"
"25.00","","24.00","38","742","989","","","","1.00","16.60","e","0","2026-08-18 13:00"
"22.00","","19.00","41","740","986","","","","3.90","15.30","s","0","2026-08-18 13:30"
"23.00","","20.00","44","738","983","","","","3.80","15.30","s","0","2026-08-18 14:00"
"22.00","","20.00","47","739","985","","","","3.30","8.50","se","0","2026-08-18 14:30"
"23.00","","21.00","49","740","986","","","","2.90","8.50","se","0","2026-08-18 15:00"
"22.00","","21.00","47","739","985","","","","1.00","13.20","s","0","2026-08-18 15:30"
"22.00","","21.00","47","741","987","","","","1.00","13.20","s","0","2026-08-18 16:00"
"21.00","","19.00","54","739","985","","","","3.20","14.30","e","0","2026-08-18 16:30"
"22.00","","21.00","56","738","983","","","","3.20","14.50","e","0","2026-08-18 17:00"
"21.00","","20.00","63","739","985","","","","3.10","11.00","se","0","2026-08-18 18:00"
"20.00","","20.00","56","738","983","","","","1.00","17.10","se","0","2026-08-18 18:30"
"21.00","","21.00","56","737","982","","","","1.00","16.90","se","0","2026-08-18 19:00"
"20.00","","18.00","63","738","983","","","","4.00","18.60","e","0","2026-08-18 19:30"
"20.00","","18.00","65","736","981","","","","4.10","18.40","e","0","2026-08-18 20:00"
"19.00","","17.00","71","737","982","","","","4.40","12.00","se","0","2026-08-18 21:00"
"19.00","","17.00","70","736","981","","","","4.40","16.10","se","0","2026-08-18 21:30"
"19.00","","17.00","69","736","981","","","","4.40","16.10","se","0","2026-08-18 22:00"
"19.00","","17.00","70","735","979","","","","4.50","16.40","e","0","2026-08-18 22:30"
"18.00","","16.00","70","735","979","","","","4.50","16.40","e","0","2026-08-18 23:00"
"18.00","","16.00","72","736","981","","","","4.20","12.30","se","0","2026-08-18 23:30"
