"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"17.50","23.90","","79","0","0","","0","0","1.50","8.10","353","Безоблачно","2026-08-10 00:00"
"16.30","23.90","","78","0","0","","0","0","1.50","5.90","354","Безоблачно","2026-08-10 01:00"
"15.60","23.90","","81","0","0","","0","0","1.40","5.60","357","Безоблачно","2026-08-10 02:00"
"16.30","23.90","","77","0","0","","0","0","2.20","7.20","6","Безоблачно","2026-08-10 03:00"
"17.70","23.90","","70","0","0","","0","0","4.30","9.10","16","Безоблачно","2026-08-10 04:00"
"19.90","23.90","","63","0","0","","0","0","4.60","9.40","27","Безоблачно","2026-08-10 05:00"
"21.20","23.90","","55","0","0","","0","0","5.00","9.50","32","Безоблачно","2026-08-10 06:00"
"24.30","23.90","","43","0","0","","0","0","5.40","10.40","32","Безоблачно","2026-08-10 07:00"
"24.30","23.30","","35","0","0","","0","0","5.20","10.30","24","Безоблачно","2026-08-10 08:00"
"25.10","23.30","","30","0","0","","0","0","5.50","10.20","25","Безоблачно","2026-08-10 09:00"
"25.50","23.30","","29","0","0","","0","0","5.30","10.10","26","Малооблачно","2026-08-10 10:00"
"25.80","23.30","","29","0","0","","0","0","4.60","9.80","26","Безоблачно","2026-08-10 11:00"
"25.80","23.30","","28","0","0","","0","0","3.90","9.80","25","Безоблачно","2026-08-10 12:00"
"25.70","23.30","","27","0","0","","0","0","3.70","10.20","26","Малооблачно","2026-08-10 13:00"
"25.50","23.30","","28","0","0","","0","0","3.80","9.70","28","Малооблачно","2026-08-10 14:00"
"25.10","23.30","","31","0","0","","0","0","3.40","9.50","34","Малооблачно","2026-08-10 15:00"
"23.90","23.30","","37","0","0","","0","0","2.40","9.30","38","Безоблачно","2026-08-10 16:00"
"20.60","23.30","","43","0","0","","0","0","1.30","7.70","41","Безоблачно","2026-08-10 17:00"
"19.20","23.30","","49","0","0","","0","0","0.50","4.30","49","Безоблачно","2026-08-10 18:00"
"16.90","23.10","","60","0","0","","0","0","0.00","2.10","23","Безоблачно","2026-08-10 19:00"
"15.90","23.10","","63","0","0","","0","0","0.00","0.50","17","Безоблачно","2026-08-10 20:00"
"14.10","23.10","","70","0","0","","0","0","0.00","0.50","6","Безоблачно","2026-08-10 22:00"
"13.40","23.10","","75","0","0","","0","0","0.40","1.80","351","Безоблачно","2026-08-10 23:00"
