"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"-17.00","","-21.00","78","751","1001","","","","1.30","3.40","w","0","2026-02-04 00:00"
"-17.00","","-22.00","79","751","1001","","","","1.50","4.10","w","0","2026-02-04 00:30"
"-17.00","","-22.00","83","754","1005","","","","1.70","4.10","w","0","2026-02-04 01:00"
"-17.00","","-22.00","81","752","1002","","","","1.70","4.40","w","0","2026-02-04 01:30"
"-17.00","","-22.00","77","751","1001","","","","1.70","4.40","w","0","2026-02-04 02:00"
"-17.00","","-22.00","77","752","1002","","","","1.60","3.20","w","0","2026-02-04 02:30"
"-17.00","","-22.00","79","752","1002","","","","1.50","3.20","w","0","2026-02-04 03:00"
"-17.00","","-21.00","80","752","1002","","","","1.00","4.10","w","0","2026-02-04 03:30"
"-17.00","","-21.00","80","752","1002","","","","1.00","4.10","w","0","2026-02-04 04:00"
"-16.00","","-21.00","81","753","1003","","","","1.70","3.80","w","0","2026-02-04 04:30"
"-17.00","","-22.00","80","752","1002","","","","1.60","3.80","w","0","2026-02-04 05:00"
"-17.00","","-22.00","77","752","1002","","","","1.40","2.50","w","0","2026-02-04 05:30"
"-17.00","","-21.00","79","753","1003","","","","1.20","2.50","w","0","2026-02-04 06:00"
"-16.00","","-20.00","81","752","1002","","","","1.00","3.70","w","0","2026-02-04 06:30"
"-17.00","","-21.00","81","756","1007","","","","1.00","3.70","w","0","2026-02-04 07:00"
"-16.00","","-21.00","79","754","1005","","","","1.80","4.40","w","0","2026-02-04 07:30"
"-15.00","","-20.00","80","753","1003","","","","1.80","4.40","w","0","2026-02-04 08:00"
"-14.00","","-19.00","79","753","1003","","","","1.60","3.50","w","0","2026-02-04 08:30"
"-14.00","","-19.00","77","753","1003","","","","1.60","3.50","w","0","2026-02-04 09:00"
"-13.00","","-17.00","77","753","1003","","","","1.00","4.30","w","0","2026-02-04 09:30"
"-12.00","","-16.00","77","756","1007","","","","1.00","4.30","w","0","2026-02-04 10:00"
"-11.00","","-16.00","76","754","1005","","","","1.60","3.70","w","0","2026-02-04 10:30"
"-11.00","","-15.00","75","753","1003","","","","1.50","3.80","w","0","2026-02-04 11:00"
"-10.00","","-14.00","73","753","1003","","","","1.10","1.80","w","0","2026-02-04 11:30"
"-11.00","","-15.00","71","753","1003","","","","0.80","1.80","w","0","2026-02-04 12:00"
"-12.00","","-16.00","72","754","1005","","","","1.00","1.50","w","0","2026-02-04 12:30"
"-11.00","","-15.00","72","756","1007","","","","1.00","1.50","w","0","2026-02-04 13:00"
"-12.00","","-16.00","73","755","1006","","","","1.00","1.50","w","0","2026-02-04 13:30"
"-12.00","","-16.00","76","754","1005","","","","1.00","1.70","w","0","2026-02-04 14:00"
"-13.00","","-17.00","75","755","1006","","","","0.80","0.80","w","0","2026-02-04 14:30"
"-13.00","","-17.00","74","754","1005","","","","0.70","0.80","w","0","2026-02-04 15:00"
"-13.00","","-17.00","76","755","1006","","","","1.00","2.00","w","0","2026-02-04 15:30"
"-12.00","","-16.00","76","757","1009","","","","1.00","2.00","w","0","2026-02-04 16:00"
"-13.00","","-17.00","79","756","1007","","","","0.90","1.00","w","0","2026-02-04 16:30"
"-13.00","","-17.00","79","755","1006","","","","0.70","1.00","w","0","2026-02-04 17:00"
"-14.00","","-18.00","80","755","1006","","","","0.60","1.50","w","0","2026-02-04 17:30"
"-14.00","","-18.00","77","755","1006","","","","0.50","1.50","w","0","2026-02-04 18:00"
"-14.00","","-19.00","80","755","1006","","","","2.00","1.80","nw","0","2026-02-04 18:30"
"-13.00","","-18.00","80","755","1006","","","","2.00","1.80","nw","0","2026-02-04 19:00"
"-14.00","","-18.00","81","756","1007","","","","0.70","1.70","w","0","2026-02-04 19:30"
"-15.00","","-19.00","83","755","1006","","","","0.60","1.70","w","0","2026-02-04 20:00"
"-15.00","","-19.00","80","755","1006","","","","0.50","1.40","w","0","2026-02-04 20:30"
"-14.00","","-18.00","80","756","1007","","","","0.40","1.40","w","0","2026-02-04 21:00"
"-14.00","","-18.00","82","756","1007","","","","0.50","0.70","w","0","2026-02-04 21:30"
"-15.00","","-19.00","82","756","1007","","","","0.60","0.70","w","0","2026-02-04 22:00"
"-15.00","","-19.00","84","757","1009","","","","0.60","0.80","w","0","2026-02-04 22:30"
"-16.00","","-20.00","82","755","1006","","","","0.60","0.70","w","0","2026-02-04 23:00"
"-17.00","","-21.00","79","755","1006","","","","0.40","1.20","w","0","2026-02-04 23:30"
