"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"17.00","","15.00","60","744","991","","","","2.60","6.00","sw","0","2026-05-08 00:00"
"16.00","","15.00","65","744","991","","","","1.00","7.10","w","0","2026-05-08 00:30"
"17.00","","16.00","65","744","991","","","","1.00","6.90","w","0","2026-05-08 01:00"
"16.00","","14.00","66","745","993","","","","3.10","7.10","w","0","2026-05-08 01:30"
"17.00","","15.00","68","745","993","","","","3.10","7.10","w","0","2026-05-08 02:00"
"16.00","","14.00","72","745","993","","","","2.90","8.80","nw","0","2026-05-08 02:30"
"15.00","","13.00","73","745","993","","","","2.80","8.80","nw","0","2026-05-08 03:00"
"15.00","","14.00","65","746","994","","","","1.00","9.70","w","0","2026-05-08 03:30"
"18.00","","18.00","65","746","994","","","","1.00","9.70","w","0","2026-05-08 04:00"
"16.00","","14.00","73","746","994","","","","3.60","10.10","nw","0","2026-05-08 04:30"
"18.00","","16.00","75","746","994","","","","3.70","10.10","nw","0","2026-05-08 05:00"
"16.00","","14.00","73","747","995","","","","3.60","9.60","nw","0","2026-05-08 05:30"
"14.00","","11.00","72","747","995","","","","3.50","9.60","nw","0","2026-05-08 06:00"
"14.00","","13.00","75","747","995","","","","2.00","9.60","nw","0","2026-05-08 06:30"
"14.00","","13.00","75","747","995","","","","2.00","9.60","nw","0","2026-05-08 07:00"
"15.00","","13.00","68","748","997","","","","4.00","9.50","n","0","2026-05-08 07:30"
"15.00","","12.00","65","748","997","","","","4.20","9.50","n","0","2026-05-08 08:00"
"15.00","","12.00","65","749","998","","","","4.10","9.60","n","0","2026-05-08 08:30"
"15.00","","13.00","65","749","998","","","","4.00","9.60","n","0","2026-05-08 09:00"
"14.00","","13.00","68","749","998","","","","2.00","10.10","ne","0","2026-05-08 09:30"
"14.00","","13.00","68","749","998","","","","2.00","10.10","ne","0","2026-05-08 10:00"
"14.00","","11.00","64","749","998","","","","4.40","10.30","n","0","2026-05-08 10:30"
"14.00","","11.00","62","749","998","","","","4.60","10.30","n","0","2026-05-08 11:00"
"13.00","","10.00","63","749","998","","","","4.40","10.10","n","0","2026-05-08 11:30"
"13.00","","9.00","63","749","998","","","","4.30","10.20","n","0","2026-05-08 12:00"
"12.00","","10.00","73","750","999","","","","2.00","9.80","ne","0","2026-05-08 12:30"
"12.00","","10.00","73","750","999","","","","2.00","9.80","ne","0","2026-05-08 13:00"
"12.00","","8.00","62","750","999","","","","4.70","10.20","n","0","2026-05-08 13:30"
"12.00","","8.00","63","750","999","","","","4.40","10.10","n","0","2026-05-08 14:00"
"10.00","","5.00","62","751","1001","","","","4.20","10.00","n","0","2026-05-08 14:30"
"10.00","","6.00","62","751","1001","","","","4.10","10.00","n","0","2026-05-08 15:00"
"10.00","","8.00","76","751","1001","","","","2.00","10.10","ne","0","2026-05-08 15:30"
"10.00","","8.00","76","751","1001","","","","2.00","10.10","ne","0","2026-05-08 16:00"
"10.00","","5.00","58","752","1002","","","","4.20","10.40","n","0","2026-05-08 16:30"
"11.00","","7.00","57","752","1002","","","","4.10","10.40","n","0","2026-05-08 17:00"
"11.00","","7.00","55","752","1002","","","","3.80","9.30","ne","0","2026-05-08 17:30"
"11.00","","7.00","54","752","1002","","","","3.60","9.80","ne","0","2026-05-08 18:00"
"10.00","","8.00","67","752","1002","","","","1.00","8.40","e","0","2026-05-08 18:30"
"10.00","","8.00","67","753","1003","","","","1.00","8.40","e","0","2026-05-08 19:00"
"10.00","","6.00","53","752","1002","","","","3.40","6.80","ne","0","2026-05-08 19:30"
"11.00","","7.00","54","752","1002","","","","3.20","6.80","ne","0","2026-05-08 20:00"
"11.00","","8.00","56","753","1003","","","","2.50","4.30","ne","0","2026-05-08 20:30"
"11.00","","8.00","56","753","1003","","","","2.30","4.30","ne","0","2026-05-08 21:00"
"11.00","","8.00","57","753","1003","","","","2.40","4.70","ne","0","2026-05-08 21:30"
"11.00","","8.00","57","753","1003","","","","2.50","4.70","ne","0","2026-05-08 22:00"
"10.00","","7.00","58","753","1003","","","","2.50","6.20","ne","0","2026-05-08 22:30"
"10.00","","7.00","60","753","1003","","","","2.70","6.20","ne","0","2026-05-08 23:00"
"10.00","","6.00","58","753","1003","","","","2.80","6.70","ne","0","2026-05-08 23:30"
