"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"-5.00","","-10.00","81","734","978","","","","2.80","9.40","s","0","2026-02-12 00:00"
"-5.00","","-9.00","77","735","979","","","","1.00","9.70","s","0","2026-02-12 00:30"
"-5.00","","-9.00","77","737","982","","","","1.00","9.70","s","0","2026-02-12 01:00"
"-5.00","","-10.00","80","735","979","","","","2.90","9.50","s","0","2026-02-12 01:30"
"-5.00","","-10.00","80","732","975","","","","2.90","9.60","s","0","2026-02-12 02:00"
"-6.00","","-11.00","80","733","977","","","","2.70","9.10","s","0","2026-02-12 02:30"
"-6.00","","-11.00","83","733","977","","","","2.60","9.10","s","0","2026-02-12 03:00"
"-6.00","","-9.00","83","732","975","","","","0.00","9.50","c","0","2026-02-12 03:30"
"-5.00","","-8.00","83","736","981","","","","0.00","9.50","c","0","2026-02-12 04:00"
"-6.00","","-11.00","82","732","975","","","","2.80","9.50","s","0","2026-02-12 04:30"
"-6.00","","-11.00","82","732","975","","","","2.70","9.50","s","0","2026-02-12 05:00"
"-5.00","","-10.00","81","732","975","","","","2.60","9.10","s","0","2026-02-12 05:30"
"-5.00","","-10.00","83","732","975","","","","2.50","9.10","s","0","2026-02-12 06:00"
"-4.00","","-8.00","74","732","975","","","","1.00","9.30","se","0","2026-02-12 06:30"
"-4.00","","-8.00","74","735","979","","","","1.00","9.30","se","0","2026-02-12 07:00"
"-4.00","","-9.00","84","733","977","","","","3.00","9.50","s","0","2026-02-12 07:30"
"-4.00","","-9.00","84","732","975","","","","3.00","9.60","s","0","2026-02-12 08:00"
"-4.00","","-9.00","84","731","974","","","","2.70","9.30","s","0","2026-02-12 08:30"
"-5.00","","-10.00","84","731","974","","","","2.40","9.30","s","0","2026-02-12 09:00"
"-4.00","","-9.00","85","732","975","","","","2.60","9.40","s","0","2026-02-12 09:30"
"-5.00","","-9.00","83","735","979","","","","1.00","9.40","s","0","2026-02-12 10:00"
"-4.00","","-9.00","87","732","975","","","","2.70","9.30","s","0","2026-02-12 10:30"
"-3.00","","-8.00","86","730","973","","","","2.60","9.30","s","0","2026-02-12 11:00"
"-3.00","","-7.00","89","729","971","","","","2.20","8.20","s","0","2026-02-12 11:30"
"-4.00","","-8.00","92","729","971","","","","1.90","8.20","s","0","2026-02-12 12:00"
"-4.00","","-7.00","87","729","971","","","","1.00","8.50","se","0","2026-02-12 12:30"
"-3.00","","-6.00","87","729","971","","","","1.00","8.50","se","0","2026-02-12 13:00"
"-4.00","","-8.00","90","731","974","","","","2.00","8.20","s","0","2026-02-12 13:30"
"-3.00","","-7.00","90","729","971","","","","1.90","8.20","s","0","2026-02-12 14:00"
"-2.00","","-6.00","89","729","971","","","","1.70","6.90","s","0","2026-02-12 14:30"
"-3.00","","-7.00","88","729","971","","","","1.50","6.90","s","0","2026-02-12 15:00"
"-3.00","","-6.00","87","729","971","","","","1.00","6.90","s","0","2026-02-12 15:30"
"-2.00","","-5.00","87","729","971","","","","1.00","6.90","s","0","2026-02-12 16:00"
"-3.00","","-7.00","90","731","974","","","","1.70","5.90","s","0","2026-02-12 16:30"
"-3.00","","-7.00","90","729","971","","","","1.70","5.80","s","0","2026-02-12 17:00"
"-3.00","","-7.00","89","730","973","","","","1.40","3.80","s","0","2026-02-12 17:30"
"-3.00","","-6.00","91","730","973","","","","1.10","3.80","s","0","2026-02-12 18:00"
"-3.00","","-6.00","84","730","973","","","","1.00","4.00","sw","0","2026-02-12 18:30"
"-3.00","","-6.00","84","730","973","","","","1.00","3.10","sw","0","2026-02-12 19:00"
"-1.00","","-4.00","87","731","974","","","","1.10","3.00","s","0","2026-02-12 19:30"
"-2.00","","-5.00","88","730","973","","","","1.00","3.00","s","0","2026-02-12 20:00"
"-2.00","","-5.00","88","730","973","","","","0.80","2.20","se","0","2026-02-12 20:30"
"-2.00","","-5.00","88","730","973","","","","0.70","1.80","se","0","2026-02-12 21:00"
"-2.00","","-5.00","88","731","974","","","","0.80","2.20","se","0","2026-02-12 21:30"
"-1.00","","-4.00","88","731","974","","","","0.90","2.20","se","0","2026-02-12 22:00"
"0.00","","-3.00","90","732","975","","","","0.80","2.10","se","0","2026-02-12 22:30"
"0.00","","-3.00","90","731","974","","","","0.70","2.10","se","0","2026-02-12 23:00"
"0.00","","-3.00","92","730","973","","","","0.60","1.70","se","0","2026-02-12 23:30"
