"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"7.80","1.60","","100","0","0","","0","0","1.60","4.90","80","Пасмурно, туман","2026-04-02 00:00"
"7.90","1.60","","100","0","0","","0","0","1.70","4.60","93","Пасмурно, туман","2026-04-02 01:00"
"7.60","1.60","","100","0","0","","0","0","1.80","4.70","205","Пасмурно, туман","2026-04-02 02:00"
"7.50","1.60","","100","0","0","","0","0","2.10","4.60","186","Пасмурно, туман","2026-04-02 03:00"
"7.70","1.60","","100","0","0","","0","0","2.60","4.80","161","Пасмурно, туман","2026-04-02 04:00"
"8.20","1.60","","100","0","0","","0","0","3.20","5.20","164","Пасмурно","2026-04-02 05:00"
"8.20","1.60","","100","0","0","","0","0","3.80","5.50","146","Пасмурно","2026-04-02 06:00"
"8.80","1.60","","100","0","0","","0","0","4.00","5.80","158","Пасмурно","2026-04-02 07:00"
"10.10","1.70","","84","0","0","","0","0","4.30","5.90","180","Пасмурно","2026-04-02 08:00"
"11.20","1.70","","78","0","0","","0","0","4.30","6.50","162","Пасмурно","2026-04-02 09:00"
"12.00","1.80","","76","0","0","","0","0","4.90","7.50","164","Пасмурно","2026-04-02 10:00"
"11.60","1.80","","91","0","0","","1","0","4.80","8.20","168","Пасмурно, небольшой дождь","2026-04-02 11:00"
"11.20","1.80","","94","0","0","","1","0","3.70","8.20","174","Пасмурно, небольшой дождь","2026-04-02 12:00"
"11.10","1.80","","93","0","0","","1","0","3.20","8.10","180","Пасмурно, небольшой дождь","2026-04-02 13:00"
"10.50","1.80","","96","0","0","","1","0","2.50","8.20","177","Пасмурно, небольшой дождь","2026-04-02 14:00"
"9.80","1.80","","97","0","0","","0","0","2.00","8.30","173","Пасмурно","2026-04-02 15:00"
"9.20","1.80","","98","0","0","","1","0","1.30","7.50","164","Облачно, небольшой дождь","2026-04-02 16:00"
"9.10","1.80","","96","0","0","","0","0","1.40","5.30","166","Облачно","2026-04-02 17:00"
"9.20","1.80","","94","0","0","","0","0","1.50","5.70","173","Малооблачно","2026-04-02 18:00"
"9.10","1.90","","92","0","0","","0","0","1.70","6.40","158","Облачно","2026-04-02 19:00"
"8.50","1.90","","91","0","0","","0","0","2.30","7.40","166","Пасмурно","2026-04-02 20:00"
"8.40","1.90","","90","0","0","","0","0","2.80","7.30","169","Пасмурно","2026-04-02 21:00"
"8.20","1.90","","89","0","0","","0","0","2.80","7.20","173","Пасмурно","2026-04-02 22:00"
"7.90","1.90","","100","0","0","","0","0","2.40","7.00","170","Пасмурно","2026-04-02 23:00"
