"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"15.80","17.40","","55","0","0","","0","0","3.90","5.20","116","Безоблачно","2026-09-24 00:00"
"15.30","17.40","","56","0","0","","0","0","1.60","5.10","110","Безоблачно","2026-09-24 01:00"
"14.50","17.40","","57","0","0","","0","0","1.70","5.30","103","Безоблачно","2026-09-24 02:00"
"13.90","17.40","","59","0","0","","0","0","2.30","5.30","98","Безоблачно","2026-09-24 03:00"
"15.20","17.40","","52","0","0","","0","0","3.20","5.60","88","Безоблачно","2026-09-24 04:00"
"16.50","17.40","","50","0","0","","0","0","3.60","6.70","89","Безоблачно","2026-09-24 05:00"
"18.00","17.40","","50","0","0","","0","0","4.00","6.90","96","Безоблачно","2026-09-24 06:00"
"22.10","17.50","","34","0","0","","0","0","3.20","7.90","103","Безоблачно","2026-09-24 07:00"
"24.60","17.50","","29","0","0","","0","0","4.40","8.30","106","Безоблачно","2026-09-24 08:00"
"26.50","17.50","","25","0","0","","0","0","5.50","10.40","119","Безоблачно","2026-09-24 09:00"
"26.90","17.50","","23","0","0","","0","0","8.60","12.00","127","Безоблачно","2026-09-24 10:00"
"26.80","17.50","","23","0","0","","0","0","8.30","12.40","124","Безоблачно","2026-09-24 11:00"
"26.30","17.50","","23","0","0","","0","0","7.30","12.00","119","Безоблачно","2026-09-24 12:00"
"25.40","17.50","","25","0","0","","0","0","5.90","12.10","116","Безоблачно","2026-09-24 13:00"
"24.50","17.50","","25","0","0","","0","0","6.20","11.80","115","Безоблачно","2026-09-24 14:00"
"23.20","17.50","","28","0","0","","0","0","5.90","9.30","112","Безоблачно","2026-09-24 15:00"
"22.10","17.50","","30","0","0","","0","0","5.80","9.80","112","Безоблачно","2026-09-24 16:00"
"21.50","17.50","","34","0","0","","0","0","5.20","7.50","111","Безоблачно","2026-09-24 17:00"
"20.40","17.50","","40","0","0","","0","0","4.50","8.40","108","Безоблачно","2026-09-24 18:00"
"20.40","17.20","","38","0","0","","0","0","2.60","12.20","105","Пасмурно","2026-09-24 19:00"
"20.00","17.20","","37","0","0","","0","0","3.00","9.60","109","Облачно","2026-09-24 20:00"
"19.60","17.20","","37","1","0","","1","1","3.30","9.40","114","Малооблачно, дождь","2026-09-24 21:00"
"18.80","17.20","","37","0","0","","1","0","2.60","9.20","111","Пасмурно, дождь","2026-09-24 22:00"
"18.10","17.20","","38","0","0","","0","0","2.30","8.70","111","Облачно","2026-09-24 23:00"
