"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"12.00","","10.00","85","742","989","","","","2.60","7.60","sw","0","2026-06-17 00:00"
"12.00","","12.00","81","742","989","","","","0.00","7.70","c","0","2026-06-17 00:30"
"13.00","","13.00","81","743","990","","","","0.00","7.80","c","0","2026-06-17 01:00"
"13.00","","11.00","85","742","989","","","","2.50","8.20","sw","0","2026-06-17 01:30"
"13.00","","11.00","87","742","989","","","","2.70","8.20","sw","0","2026-06-17 02:00"
"13.00","","11.00","86","742","989","","","","2.80","9.20","sw","0","2026-06-17 02:30"
"12.00","","10.00","85","742","989","","","","2.90","9.20","sw","0","2026-06-17 03:00"
"13.00","","12.00","81","742","989","","","","1.00","9.40","w","0","2026-06-17 03:30"
"13.00","","12.00","81","743","990","","","","1.00","9.40","w","0","2026-06-17 04:00"
"14.00","","12.00","78","742","989","","","","3.30","9.70","s","0","2026-06-17 04:30"
"14.00","","12.00","75","742","989","","","","3.30","9.70","s","0","2026-06-17 05:00"
"14.00","","12.00","74","742","989","","","","3.50","8.80","sw","0","2026-06-17 05:30"
"14.00","","12.00","74","742","989","","","","3.70","8.80","sw","0","2026-06-17 06:00"
"16.00","","16.00","65","742","989","","","","1.00","9.70","w","0","2026-06-17 06:30"
"17.00","","17.00","65","743","990","","","","1.00","9.70","w","0","2026-06-17 07:00"
"16.00","","14.00","72","742","989","","","","3.90","10.20","sw","0","2026-06-17 07:30"
"16.00","","15.00","77","742","989","","","","3.90","10.20","sw","0","2026-06-17 08:00"
"16.00","","15.00","76","742","989","","","","3.80","10.90","sw","0","2026-06-17 08:30"
"16.00","","15.00","75","742","989","","","","3.80","10.90","sw","0","2026-06-17 09:00"
"18.00","","19.00","63","742","989","","","","1.00","10.60","w","0","2026-06-17 09:30"
"18.00","","19.00","63","744","991","","","","1.00","10.60","w","0","2026-06-17 10:00"
"18.00","","16.00","67","743","990","","","","4.30","10.40","sw","0","2026-06-17 10:30"
"17.00","","15.00","69","742","989","","","","4.30","10.40","sw","0","2026-06-17 11:00"
"15.00","","13.00","68","742","989","","","","4.10","10.80","sw","0","2026-06-17 11:30"
"17.00","","15.00","68","742","989","","","","4.00","10.80","sw","0","2026-06-17 12:00"
"18.00","","17.00","59","742","989","","","","2.00","10.70","nw","0","2026-06-17 12:30"
"16.00","","15.00","59","743","990","","","","2.00","10.70","nw","0","2026-06-17 13:00"
"17.00","","14.00","63","742","989","","","","4.20","10.30","sw","0","2026-06-17 13:30"
"18.00","","16.00","66","742","989","","","","4.10","10.30","sw","0","2026-06-17 14:00"
"18.00","","16.00","66","742","989","","","","4.10","10.30","sw","0","2026-06-17 14:30"
"18.00","","16.00","66","742","989","","","","4.00","10.00","sw","0","2026-06-17 15:00"
"18.00","","17.00","57","742","989","","","","1.00","9.30","w","0","2026-06-17 15:30"
"18.00","","17.00","57","743","990","","","","1.00","9.30","w","0","2026-06-17 16:00"
"16.00","","14.00","68","742","989","","","","3.40","8.70","sw","0","2026-06-17 16:30"
"18.00","","16.00","69","742","989","","","","3.20","8.70","sw","0","2026-06-17 17:00"
"17.00","","15.00","70","743","990","","","","3.00","8.40","sw","0","2026-06-17 17:30"
"16.00","","14.00","72","743","990","","","","2.70","8.40","sw","0","2026-06-17 18:00"
"15.00","","13.00","56","743","990","","","","1.00","8.10","w","0","2026-06-17 18:30"
"16.00","","15.00","56","743","990","","","","1.00","8.10","w","0","2026-06-17 19:00"
"15.00","","14.00","80","743","990","","","","2.50","8.20","sw","0","2026-06-17 19:30"
"15.00","","14.00","83","743","990","","","","2.50","8.20","sw","0","2026-06-17 20:00"
"14.00","","13.00","83","744","991","","","","2.50","7.10","sw","0","2026-06-17 20:30"
"14.00","","13.00","84","744","991","","","","2.50","7.10","sw","0","2026-06-17 21:00"
"14.00","","13.00","84","744","991","","","","2.50","6.90","sw","0","2026-06-17 21:30"
"13.00","","11.00","84","744","991","","","","2.50","6.90","sw","0","2026-06-17 22:00"
"12.00","","10.00","85","744","991","","","","2.50","7.30","sw","0","2026-06-17 22:30"
"12.00","","10.00","86","743","990","","","","2.50","7.40","sw","0","2026-06-17 23:00"
"12.00","","10.00","87","743","990","","","","2.50","6.60","sw","0","2026-06-17 23:30"
