"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"12.10","14.70","","91","0","0","","0","0","1.20","5.10","320","Безоблачно","2026-05-16 00:00"
"11.40","14.70","","83","0","0","","0","0","1.10","4.70","314","Безоблачно","2026-05-16 01:00"
"11.30","14.60","","83","0","0","","0","0","0.80","4.20","321","Безоблачно","2026-05-16 02:00"
"13.40","14.60","","74","0","0","","0","0","0.70","3.40","330","Безоблачно","2026-05-16 03:00"
"15.80","14.70","","65","0","0","","0","0","0.80","3.30","4","Безоблачно","2026-05-16 04:00"
"18.90","14.80","","55","0","0","","0","0","2.00","5.40","54","Безоблачно","2026-05-16 05:00"
"19.50","15.00","","57","0","0","","0","0","1.90","5.40","71","Безоблачно","2026-05-16 06:00"
"21.40","15.20","","48","0","0","","0","0","1.20","5.40","99","Безоблачно","2026-05-16 07:00"
"23.10","15.40","","39","0","0","","0","0","1.90","5.90","133","Безоблачно","2026-05-16 08:00"
"24.20","15.50","","37","0","0","","0","0","2.50","6.20","156","Безоблачно","2026-05-16 09:00"
"24.80","15.70","","37","0","0","","0","0","2.30","6.30","161","Безоблачно","2026-05-16 10:00"
"26.00","15.80","","35","0","0","","0","0","2.90","7.10","161","Безоблачно","2026-05-16 11:00"
"26.00","15.80","","36","0","0","","0","0","3.00","7.20","153","Безоблачно","2026-05-16 12:00"
"27.40","15.90","","31","0","0","","0","0","2.20","7.50","158","Безоблачно","2026-05-16 13:00"
"27.50","16.00","","31","0","0","","0","0","1.00","7.00","169","Безоблачно","2026-05-16 14:00"
"27.00","16.10","","34","0","0","","0","0","0.00","6.10","184","Малооблачно","2026-05-16 15:00"
"25.40","16.10","","41","0","0","","0","0","0.10","1.10","127","Безоблачно","2026-05-16 16:00"
"22.30","16.10","","49","0","0","","0","0","0.00","0.50","91","Малооблачно","2026-05-16 17:00"
"20.80","16.10","","58","0","0","","0","0","0.00","0.50","93","Малооблачно","2026-05-16 18:00"
"19.80","16.10","","59","0","0","","0","0","0.00","0.50","96","Облачно","2026-05-16 19:00"
"18.80","16.00","","63","0","0","","1","0","0.10","0.70","100","Облачно, небольшой дождь","2026-05-16 20:00"
"17.90","16.00","","65","0","0","","0","0","0.50","2.30","76","Облачно","2026-05-16 21:00"
"17.50","16.00","","66","0","0","","0","0","0.70","3.10","45","Облачно","2026-05-16 22:00"
"17.60","16.00","","67","0","0","","0","0","1.40","5.70","23","Малооблачно","2026-05-16 23:00"
