"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"16.00","","16.00","91","748","997","","","","1.60","2.70","ne","0","2026-07-10 00:00"
"17.00","","18.00","81","746","994","","","","0.00","9.40","c","0","2026-07-10 00:30"
"19.00","","21.00","81","745","993","","","","0.00","9.40","c","0","2026-07-10 01:00"
"18.00","","19.00","91","745","993","","","","2.10","6.70","ne","0","2026-07-10 01:30"
"19.00","","20.00","91","745","993","","","","2.20","6.80","ne","0","2026-07-10 02:00"
"18.00","","19.00","90","747","995","","","","2.00","4.30","ne","0","2026-07-10 02:30"
"17.00","","17.00","90","748","997","","","","1.80","4.30","ne","0","2026-07-10 03:00"
"19.00","","20.00","84","746","994","","","","1.00","12.70","e","0","2026-07-10 03:30"
"19.00","","20.00","84","745","993","","","","1.00","12.70","e","0","2026-07-10 04:00"
"20.00","","21.00","87","745","993","","","","3.00","11.90","ne","0","2026-07-10 04:30"
"20.00","","20.00","85","745","993","","","","2.90","11.90","ne","0","2026-07-10 05:00"
"21.00","","22.00","82","747","995","","","","2.70","7.80","e","0","2026-07-10 05:30"
"20.00","","20.00","79","748","997","","","","2.50","7.80","e","0","2026-07-10 06:00"
"22.00","","25.00","72","746","994","","","","1.00","14.90","e","0","2026-07-10 06:30"
"23.00","","26.00","72","745","993","","","","1.00","14.90","e","0","2026-07-10 07:00"
"23.00","","25.00","71","745","993","","","","3.00","16.80","ne","0","2026-07-10 07:30"
"24.00","","26.00","70","746","994","","","","3.00","16.30","ne","0","2026-07-10 08:00"
"25.00","","28.00","69","747","995","","","","3.00","11.20","e","0","2026-07-10 08:30"
"24.00","","26.00","68","748","997","","","","3.00","11.20","e","0","2026-07-10 09:00"
"26.00","","28.00","51","746","994","","","","2.00","15.70","e","0","2026-07-10 09:30"
"26.00","","28.00","51","745","993","","","","2.00","15.70","e","0","2026-07-10 10:00"
"27.00","","29.00","61","745","993","","","","3.70","16.90","e","0","2026-07-10 10:30"
"27.00","","28.00","59","745","993","","","","4.00","16.90","e","0","2026-07-10 11:00"
"28.00","","29.00","55","747","995","","","","3.80","13.30","e","0","2026-07-10 11:30"
"28.00","","29.00","55","748","997","","","","3.80","13.30","e","0","2026-07-10 12:00"
"28.00","","29.00","44","746","994","","","","1.00","18.20","se","0","2026-07-10 12:30"
"29.00","","31.00","44","745","993","","","","1.00","18.20","se","0","2026-07-10 13:00"
"28.00","","27.00","52","744","991","","","","4.40","17.40","e","0","2026-07-10 13:30"
"30.00","","30.00","51","744","991","","","","4.50","17.40","e","0","2026-07-10 14:00"
"28.00","","28.00","54","746","994","","","","4.00","12.30","e","0","2026-07-10 14:30"
"28.00","","29.00","60","747","995","","","","3.90","12.30","e","0","2026-07-10 15:00"
"28.00","","29.00","49","746","994","","","","2.00","15.90","e","0","2026-07-10 15:30"
"29.00","","30.00","49","745","993","","","","2.00","15.90","e","0","2026-07-10 16:00"
"27.00","","27.00","59","745","993","","","","3.50","14.50","ne","0","2026-07-10 16:30"
"27.00","","28.00","61","745","993","","","","2.90","14.30","ne","0","2026-07-10 17:00"
"27.00","","29.00","65","746","994","","","","2.70","10.00","e","0","2026-07-10 17:30"
"26.00","","28.00","68","747","995","","","","2.60","10.00","e","0","2026-07-10 18:00"
"26.00","","27.00","65","745","993","","","","3.30","16.90","ne","0","2026-07-10 18:30"
"27.00","","27.00","49","748","997","","","","2.00","16.20","e","0","2026-07-10 19:00"
"25.00","","25.00","64","746","994","","","","3.80","16.20","e","0","2026-07-10 19:30"
"24.00","","23.00","63","744","991","","","","4.20","16.30","e","0","2026-07-10 20:00"
"23.00","","22.00","65","746","994","","","","3.80","11.30","e","0","2026-07-10 20:30"
"23.00","","23.00","67","747","995","","","","3.50","11.30","e","0","2026-07-10 21:00"
"22.00","","21.00","68","745","993","","","","3.50","14.90","e","0","2026-07-10 21:30"
"22.00","","22.00","69","744","991","","","","3.40","14.90","e","0","2026-07-10 22:00"
"21.00","","20.00","69","744","991","","","","3.20","12.60","ne","0","2026-07-10 22:30"
"21.00","","20.00","69","744","991","","","","3.10","12.60","ne","0","2026-07-10 23:00"
"21.00","","21.00","70","746","994","","","","2.90","7.10","e","0","2026-07-10 23:30"
