"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"10.80","17.00","","88","0","0","","0","0","1.10","4.60","289","Безоблачно","2026-06-06 00:00"
"10.20","17.00","","88","0","0","","0","0","1.10","4.40","294","Безоблачно","2026-06-06 01:00"
"11.00","17.00","","86","0","0","","0","0","0.90","4.30","294","Малооблачно","2026-06-06 02:00"
"13.10","17.00","","80","0","0","","0","0","1.50","3.70","314","Малооблачно","2026-06-06 03:00"
"14.90","17.00","","74","0","0","","0","0","1.60","4.70","5","Безоблачно","2026-06-06 04:00"
"17.60","17.00","","65","0","0","","0","0","1.80","5.20","23","Безоблачно","2026-06-06 05:00"
"18.70","17.00","","58","0","0","","0","0","2.20","5.70","28","Малооблачно","2026-06-06 06:00"
"20.90","17.20","","43","0","0","","0","0","2.60","6.20","26","Безоблачно","2026-06-06 07:00"
"21.70","17.20","","38","0","0","","0","0","2.00","6.50","18","Малооблачно","2026-06-06 08:00"
"22.30","17.20","","35","0","0","","0","0","3.40","6.70","6","Малооблачно","2026-06-06 09:00"
"23.10","17.20","","33","0","0","","0","0","3.00","7.00","360","Малооблачно","2026-06-06 10:00"
"23.70","17.20","","31","0","0","","0","0","3.20","7.70","357","Малооблачно","2026-06-06 11:00"
"21.80","17.20","","38","0","0","","0","0","2.30","8.30","358","Пасмурно","2026-06-06 12:00"
"22.10","17.20","","34","0","0","","0","0","2.60","8.10","354","Малооблачно","2026-06-06 13:00"
"22.30","18.20","","34","0","0","","0","0","2.90","8.30","11","Малооблачно","2026-06-06 14:00"
"21.60","18.20","","37","0","0","","0","0","2.40","8.40","13","Малооблачно","2026-06-06 15:00"
"20.10","18.20","","45","0","0","","0","0","2.10","8.10","31","Малооблачно","2026-06-06 16:00"
"18.50","18.20","","49","0","0","","0","0","1.40","5.90","45","Безоблачно","2026-06-06 17:00"
"17.10","18.20","","58","0","0","","0","0","1.00","5.40","39","Малооблачно","2026-06-06 18:00"
"15.50","18.20","","67","0","0","","0","0","0.70","4.40","20","Безоблачно","2026-06-06 19:00"
"14.90","18.20","","68","0","0","","0","0","0.50","3.00","14","Безоблачно","2026-06-06 20:00"
"14.20","18.20","","71","0","0","","0","0","0.20","2.20","4","Безоблачно","2026-06-06 21:00"
"13.60","18.20","","75","0","0","","0","0","0.20","1.30","342","Малооблачно","2026-06-06 22:00"
"12.90","18.20","","78","0","0","","0","0","0.50","2.30","324","Малооблачно","2026-06-06 23:00"
