"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"0.20","0.00","","94","0","0","","2","0","1.80","4.50","235","Пасмурно, небольшой снег","2026-03-06 00:00"
"-0.30","0.00","","90","0","0","","0","0","1.90","4.40","252","Пасмурно","2026-03-06 01:00"
"-0.70","0.00","","86","0","0","","2","0","2.20","4.60","305","Пасмурно, снежные зёрна","2026-03-06 03:00"
"-0.90","0.00","","83","0","0","","0","0","2.40","5.00","322","Пасмурно","2026-03-06 04:00"
"-2.10","0.00","","89","0","0","","0","0","2.80","4.40","326","Пасмурно","2026-03-06 05:00"
"-2.20","0.00","","87","0","0","","0","0","3.50","5.00","326","Пасмурно","2026-03-06 06:00"
"-2.20","0.00","","78","0","0","","0","0","4.00","6.30","324","Облачно","2026-03-06 07:00"
"-1.50","0.00","","70","0","0","","0","0","4.40","7.10","323","Малооблачно","2026-03-06 08:00"
"-1.10","0.00","","65","0","0","","0","0","4.40","7.40","320","Облачно","2026-03-06 09:00"
"-1.10","0.00","","63","0","0","","0","0","4.80","7.90","318","Малооблачно","2026-03-06 10:00"
"-1.90","0.00","","70","0","0","","0","0","4.90","8.10","318","Облачно","2026-03-06 11:00"
"-1.90","0.00","","70","0","0","","0","0","5.00","9.30","324","Пасмурно","2026-03-06 12:00"
"-2.40","0.00","","69","0","0","","0","0","5.60","9.60","328","Пасмурно","2026-03-06 14:00"
"-3.20","0.00","","78","0","0","","0","0","5.60","9.70","329","Пасмурно","2026-03-06 15:00"
"-3.40","0.00","","77","0","0","","0","0","7.20","9.70","328","Пасмурно","2026-03-06 16:00"
"-4.60","0.00","","75","0","0","","0","0","5.80","9.30","332","Пасмурно","2026-03-06 17:00"
"-5.40","0.00","","79","0","0","","0","0","4.80","9.50","335","Пасмурно","2026-03-06 18:00"
"-5.40","0.00","","79","0","0","","2","0","5.10","9.30","337","Пасмурно, снег","2026-03-06 19:00"
"-6.00","0.00","","78","0","0","","0","0","4.90","8.70","338","Облачно","2026-03-06 20:00"
"-6.90","0.00","","81","0","0","","0","0","4.50","8.10","339","Облачно","2026-03-06 21:00"
"-7.40","0.00","","81","0","0","","0","0","4.10","7.80","338","Облачно","2026-03-06 22:00"
"-7.10","0.00","","78","0","0","","0","0","3.80","8.00","337","Облачно","2026-03-06 23:00"
