"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"0.20","0.00","","86","0","0","","0","0","1.60","4.50","236","Малооблачно","2026-03-13 00:00"
"2.80","0.00","","76","0","0","","0","0","2.00","4.10","237","Безоблачно","2026-03-13 01:00"
"1.60","0.00","","81","0","0","","0","0","2.00","3.90","246","Облачно","2026-03-13 02:00"
"0.70","0.00","","85","0","0","","0","0","2.00","4.20","251","Облачно","2026-03-13 03:00"
"0.20","0.00","","84","0","0","","0","0","1.90","4.30","256","Пасмурно","2026-03-13 04:00"
"1.50","0.00","","82","0","0","","0","0","2.00","4.50","259","Безоблачно","2026-03-13 05:00"
"2.20","0.00","","81","0","0","","0","0","1.80","4.60","258","Безоблачно","2026-03-13 06:00"
"5.50","0.00","","63","0","0","","0","0","2.00","4.80","262","Безоблачно","2026-03-13 07:00"
"6.60","0.00","","58","0","0","","0","0","2.30","5.30","266","Безоблачно","2026-03-13 08:00"
"6.60","0.00","","58","0","0","","0","0","2.60","5.60","271","Безоблачно","2026-03-13 09:00"
"6.80","0.00","","57","0","0","","0","0","2.70","5.60","273","Безоблачно","2026-03-13 10:00"
"6.20","0.00","","58","0","0","","0","0","2.90","5.50","275","Безоблачно","2026-03-13 11:00"
"6.10","0.00","","58","0","0","","0","0","2.00","6.20","263","Безоблачно","2026-03-13 12:00"
"8.50","0.00","","50","0","0","","0","0","1.90","5.70","252","Безоблачно","2026-03-13 13:00"
"6.20","0.00","","60","0","0","","0","0","2.30","5.10","240","Безоблачно","2026-03-13 14:00"
"4.80","0.00","","67","0","0","","0","0","1.90","4.40","235","Безоблачно","2026-03-13 15:00"
"3.30","0.00","","74","0","0","","0","0","1.60","4.30","240","Малооблачно","2026-03-13 16:00"
"2.70","0.00","","73","0","0","","0","0","1.60","4.30","244","Безоблачно","2026-03-13 17:00"
"2.10","0.00","","78","0","0","","0","0","1.60","4.70","240","Безоблачно","2026-03-13 18:00"
"1.40","0.00","","84","0","0","","0","0","1.80","4.80","249","Малооблачно","2026-03-13 19:00"
"0.70","0.00","","85","0","0","","0","0","1.80","4.50","261","Безоблачно","2026-03-13 20:00"
"0.20","0.00","","86","0","0","","0","0","1.80","4.20","268","Безоблачно","2026-03-13 21:00"
"-0.40","0.00","","96","0","0","","0","0","1.70","4.10","262","Малооблачно","2026-03-13 22:00"
"1.80","0.00","","80","0","0","","0","0","1.90","4.50","260","Безоблачно","2026-03-13 23:00"
