"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"5.00","","2.00","72","747","995","","","","1.50","2.50","ne","0","2026-03-30 00:00"
"5.00","","2.00","72","748","997","","","","1.70","2.90","ne","0","2026-03-30 00:30"
"9.00","","7.00","53","750","999","","","","0.00","2.90","c","0","2026-03-30 01:00"
"8.00","","5.00","71","749","998","","","","1.80","2.90","ne","0","2026-03-30 01:30"
"4.00","","1.00","74","748","997","","","","1.70","2.80","ne","0","2026-03-30 02:00"
"4.00","","1.00","73","747","995","","","","1.60","2.60","ne","0","2026-03-30 02:30"
"4.00","","1.00","73","747","995","","","","1.60","2.60","ne","0","2026-03-30 03:00"
"5.00","","2.00","73","747","995","","","","1.70","2.90","ne","0","2026-03-30 03:30"
"7.00","","4.00","58","749","998","","","","1.00","2.90","e","0","2026-03-30 04:00"
"8.00","","5.00","73","748","997","","","","2.00","3.10","ne","0","2026-03-30 04:30"
"6.00","","3.00","70","746","994","","","","2.00","3.10","ne","0","2026-03-30 05:00"
"8.00","","5.00","66","746","994","","","","1.90","2.20","ne","0","2026-03-30 05:30"
"8.00","","5.00","68","747","995","","","","2.00","2.60","ne","0","2026-03-30 06:00"
"10.00","","7.00","61","747","995","","","","2.30","5.10","ne","0","2026-03-30 06:30"
"12.00","","9.00","46","749","998","","","","1.00","5.10","e","0","2026-03-30 07:00"
"14.00","","11.00","49","747","995","","","","2.80","6.60","ne","0","2026-03-30 07:30"
"13.00","","9.00","48","746","994","","","","2.90","6.70","ne","0","2026-03-30 08:00"
"14.00","","11.00","47","746","994","","","","2.80","7.60","ne","0","2026-03-30 08:30"
"13.00","","9.00","46","746","994","","","","2.70","7.60","ne","0","2026-03-30 09:00"
"16.00","","12.00","30","746","994","","","","2.00","8.40","e","0","2026-03-30 09:30"
"15.00","","12.00","30","748","997","","","","2.00","8.40","e","0","2026-03-30 10:00"
"16.00","","12.00","41","746","994","","","","3.80","8.60","ne","0","2026-03-30 10:30"
"16.00","","12.00","40","745","993","","","","3.90","8.60","ne","0","2026-03-30 11:00"
"16.00","","12.00","40","745","993","","","","3.90","8.40","ne","0","2026-03-30 11:30"
"17.00","","13.00","37","745","993","","","","3.90","8.40","ne","0","2026-03-30 12:00"
"16.00","","11.00","34","745","993","","","","4.10","8.40","ne","0","2026-03-30 12:30"
"18.00","","15.00","28","747","995","","","","2.00","8.40","e","0","2026-03-30 13:00"
"16.00","","11.00","38","746","994","","","","4.10","8.30","ne","0","2026-03-30 13:30"
"16.00","","12.00","41","745","993","","","","4.00","8.30","ne","0","2026-03-30 14:00"
"15.00","","11.00","41","744","991","","","","3.70","7.80","ne","0","2026-03-30 14:30"
"15.00","","11.00","43","745","993","","","","3.50","7.80","ne","0","2026-03-30 15:00"
"14.00","","10.00","33","745","993","","","","3.00","7.60","e","0","2026-03-30 15:30"
"15.00","","11.00","33","745","993","","","","3.00","7.60","e","0","2026-03-30 16:00"
"13.00","","9.00","54","745","993","","","","3.60","7.50","ne","0","2026-03-30 16:30"
"13.00","","9.00","59","745","993","","","","3.50","7.40","ne","0","2026-03-30 17:00"
"11.00","","7.00","60","744","991","","","","3.40","7.10","ne","0","2026-03-30 17:30"
"12.00","","9.00","60","744","991","","","","3.20","7.10","ne","0","2026-03-30 18:00"
"11.00","","7.00","63","745","993","","","","3.20","6.90","ne","0","2026-03-30 18:30"
"13.00","","10.00","39","746","994","","","","2.00","6.90","e","0","2026-03-30 19:00"
"12.00","","9.00","66","746","994","","","","3.20","6.30","ne","0","2026-03-30 19:30"
"10.00","","6.00","69","745","993","","","","3.20","6.30","ne","0","2026-03-30 20:00"
"10.00","","7.00","68","744","991","","","","3.00","4.20","ne","0","2026-03-30 20:30"
"9.00","","6.00","70","744","991","","","","2.80","4.20","ne","0","2026-03-30 21:00"
"8.00","","5.00","73","744","991","","","","2.90","4.20","ne","0","2026-03-30 21:30"
"8.00","","4.00","72","745","993","","","","3.00","4.20","ne","0","2026-03-30 22:00"
"7.00","","3.00","74","744","991","","","","3.00","4.20","ne","0","2026-03-30 22:30"
"7.00","","3.00","75","744","991","","","","2.90","4.30","ne","0","2026-03-30 23:00"
"6.00","","2.00","74","744","991","","","","2.60","3.80","ne","0","2026-03-30 23:30"
