"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"-3.10","0.00","","84","0","0","","0","0","9.50","14.40","257","Пасмурно","2026-02-17 00:00"
"-3.60","0.00","","69","0","0","","0","0","9.20","14.10","258","Пасмурно","2026-02-17 01:00"
"-5.20","0.00","","70","0","0","","0","0","8.70","14.10","265","Пасмурно","2026-02-17 02:00"
"-6.30","0.00","","72","0","0","","0","0","7.60","13.90","268","Пасмурно","2026-02-17 03:00"
"-7.40","0.00","","70","0","0","","0","0","6.50","12.90","265","Пасмурно","2026-02-17 04:00"
"-8.90","0.00","","72","0","0","","0","0","6.20","11.90","270","Пасмурно","2026-02-17 05:00"
"-8.80","0.00","","67","0","0","","0","0","6.40","10.70","271","Пасмурно","2026-02-17 06:00"
"-10.00","0.00","","69","0","0","","0","0","6.50","10.80","274","Безоблачно","2026-02-17 07:00"
"-9.30","0.00","","68","0","0","","0","0","6.50","11.40","279","Безоблачно","2026-02-17 08:00"
"-8.80","0.00","","64","0","0","","0","0","5.50","11.40","279","Безоблачно","2026-02-17 09:00"
"-8.40","0.00","","64","0","0","","0","0","5.10","11.00","283","Безоблачно","2026-02-17 10:00"
"-8.00","0.00","","63","0","0","","0","0","5.80","10.80","285","Малооблачно","2026-02-17 11:00"
"-8.00","0.00","","64","0","0","","0","0","4.80","10.10","287","Малооблачно","2026-02-17 12:00"
"-8.30","0.00","","63","0","0","","0","0","4.00","8.70","292","Малооблачно","2026-02-17 13:00"
"-9.20","0.00","","64","0","0","","0","0","3.50","7.60","300","Безоблачно","2026-02-17 14:00"
"-9.40","0.00","","65","0","0","","0","0","1.60","6.90","308","Безоблачно","2026-02-17 15:00"
"-10.00","0.00","","64","0","0","","0","0","1.60","3.70","307","Безоблачно","2026-02-17 16:00"
"-11.70","0.00","","68","0","0","","0","0","1.60","2.50","317","Безоблачно","2026-02-17 17:00"
"-11.60","0.00","","68","0","0","","0","0","0.90","3.50","324","Безоблачно","2026-02-17 18:00"
"-12.10","0.00","","77","0","0","","0","0","2.40","3.40","331","Безоблачно","2026-02-17 19:00"
"-12.60","0.00","","71","0","0","","0","0","1.80","4.00","331","Безоблачно","2026-02-17 20:00"
"-13.10","0.00","","75","0","0","","0","0","1.60","4.30","337","Малооблачно","2026-02-17 21:00"
"-13.60","0.00","","78","0","0","","0","0","1.60","4.40","340","Безоблачно","2026-02-17 22:00"
"-13.00","0.00","","71","0","0","","0","0","2.20","4.20","343","Безоблачно","2026-02-17 23:00"
