"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"11.00","19.20","","75","0","0","","0","0","1.90","6.60","283","Малооблачно","2026-06-08 00:00"
"10.70","19.20","","72","0","0","","0","0","1.80","6.50","283","Малооблачно","2026-06-08 01:00"
"11.00","19.30","","68","0","0","","0","0","1.80","6.30","286","Безоблачно","2026-06-08 02:00"
"13.80","19.30","","61","0","0","","0","0","2.00","6.30","289","Безоблачно","2026-06-08 03:00"
"15.60","19.30","","58","0","0","","0","0","2.10","6.50","303","Безоблачно","2026-06-08 04:00"
"19.80","19.30","","49","0","0","","0","0","2.60","6.80","319","Безоблачно","2026-06-08 05:00"
"21.80","19.30","","44","0","0","","0","0","3.30","7.10","333","Безоблачно","2026-06-08 06:00"
"24.00","19.30","","37","0","0","","0","0","3.80","7.80","348","Безоблачно","2026-06-08 07:00"
"24.20","19.40","","35","0","0","","0","0","4.60","8.20","15","Безоблачно","2026-06-08 08:00"
"24.70","19.40","","33","0","0","","0","0","4.20","8.30","18","Малооблачно","2026-06-08 09:00"
"25.00","19.40","","32","0","0","","0","0","2.80","8.50","13","Малооблачно","2026-06-08 10:00"
"25.30","19.40","","33","0","0","","0","0","2.70","8.30","355","Облачно","2026-06-08 11:00"
"26.20","19.40","","30","0","0","","0","0","3.50","8.60","346","Пасмурно","2026-06-08 12:00"
"26.30","19.40","","28","0","0","","0","0","3.50","9.10","340","Облачно","2026-06-08 13:00"
"25.80","20.20","","30","0","0","","0","0","4.30","9.10","347","Малооблачно","2026-06-08 14:00"
"24.80","20.20","","36","0","0","","0","0","4.70","9.70","346","Малооблачно","2026-06-08 15:00"
"23.10","20.20","","43","0","0","","0","0","2.60","9.50","342","Безоблачно","2026-06-08 16:00"
"20.90","20.20","","52","0","0","","0","0","2.00","8.10","327","Малооблачно","2026-06-08 17:00"
"19.50","20.20","","60","0","0","","0","0","1.40","4.60","313","Малооблачно","2026-06-08 18:00"
"17.50","20.00","","61","0","0","","0","0","0.60","6.20","301","Малооблачно","2026-06-08 19:00"
"16.20","20.00","","66","0","0","","0","0","0.30","1.90","288","Малооблачно","2026-06-08 20:00"
"15.40","20.00","","71","0","0","","0","0","0.20","1.60","279","Безоблачно","2026-06-08 21:00"
"15.30","20.00","","70","0","0","","0","0","0.60","2.70","278","Безоблачно","2026-06-08 22:00"
"15.00","20.00","","72","0","0","","0","0","1.10","4.40","277","Малооблачно","2026-06-08 23:00"
