"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"-10.70","0.00","","91","0","0","","2","0","1.70","5.20","94","Пасмурно, небольшой снег","2026-02-25 00:00"
"-10.50","0.00","","85","0","0","","2","0","2.30","5.20","92","Пасмурно, небольшой снег","2026-02-25 01:00"
"-11.10","0.00","","87","0","0","","2","0","2.60","5.40","94","Пасмурно, небольшой снег","2026-02-25 02:00"
"-11.50","0.00","","95","0","0","","2","0","2.70","5.40","95","Пасмурно, небольшой снег","2026-02-25 03:00"
"-11.30","0.00","","96","0","0","","2","0","2.40","5.50","97","Пасмурно","2026-02-25 04:00"
"-9.60","0.00","","90","0","0","","2","0","2.10","5.40","101","Пасмурно, небольшой снег","2026-02-25 05:00"
"-8.50","0.00","","87","0","0","","2","0","2.20","5.10","103","Пасмурно, снежные зёрна","2026-02-25 06:00"
"-8.80","0.00","","92","0","0","","2","0","2.20","5.50","103","Пасмурно, небольшой снег","2026-02-25 07:00"
"-8.00","0.00","","94","0","0","","0","0","2.50","5.80","105","Пасмурно","2026-02-25 08:00"
"-7.10","0.00","","93","0","0","","0","0","2.40","6.10","109","Пасмурно","2026-02-25 09:00"
"-6.40","0.00","","87","0","0","","0","0","3.10","6.20","110","Пасмурно","2026-02-25 10:00"
"-6.00","0.00","","91","0","0","","0","0","3.10","6.10","110","Пасмурно","2026-02-25 11:00"
"-5.30","0.00","","87","0","0","","0","0","3.30","5.90","105","Пасмурно","2026-02-25 12:00"
"-5.50","0.00","","91","0","0","","0","0","3.20","6.10","106","Пасмурно","2026-02-25 13:00"
"-6.10","0.00","","93","0","0","","0","0","3.10","6.00","105","Пасмурно","2026-02-25 14:00"
"-6.70","0.00","","93","0","0","","0","0","3.00","5.90","106","Пасмурно","2026-02-25 15:00"
"-7.20","0.00","","94","0","0","","0","0","2.60","5.80","106","Пасмурно","2026-02-25 16:00"
"-7.30","0.00","","94","0","0","","0","0","3.00","5.90","105","Пасмурно","2026-02-25 17:00"
"-7.80","0.00","","92","0","0","","0","0","2.40","5.70","97","Пасмурно","2026-02-25 18:00"
"-7.60","0.00","","87","0","0","","0","0","2.40","5.60","97","Пасмурно","2026-02-25 19:00"
"-8.40","0.00","","90","0","0","","0","0","2.20","5.70","97","Пасмурно","2026-02-25 20:00"
"-9.10","0.00","","94","0","0","","0","0","1.70","5.60","97","Пасмурно","2026-02-25 21:00"
"-9.20","0.00","","97","0","0","","0","0","1.80","5.30","94","Облачно","2026-02-25 22:00"
"-9.10","0.00","","86","0","0","","0","0","1.90","5.10","87","Пасмурно","2026-02-25 23:00"
