"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"12.30","15.20","","93","0","0","","1","0","1.20","4.60","78","Пасмурно, дождь","2026-09-14 00:00"
"12.70","15.20","","90","0","0","","1","0","1.20","4.60","68","Пасмурно, небольшой дождь","2026-09-14 01:00"
"12.50","15.20","","90","0","0","","1","0","0.80","4.50","57","Пасмурно, небольшой дождь","2026-09-14 02:00"
"12.40","15.20","","91","0","0","","1","0","1.70","5.60","54","Пасмурно, небольшой дождь","2026-09-14 03:00"
"12.80","15.20","","90","0","0","","1","0","2.30","5.70","41","Облачно, небольшой дождь","2026-09-14 04:00"
"13.20","15.20","","94","0","0","","0","0","1.90","6.50","54","Облачно","2026-09-14 05:00"
"14.10","15.20","","90","0","0","","0","0","2.70","6.60","55","Облачно","2026-09-14 06:00"
"14.80","15.10","","84","0","0","","0","0","3.30","6.90","66","Пасмурно","2026-09-14 07:00"
"15.90","15.10","","79","0","0","","0","0","3.10","7.10","71","Пасмурно","2026-09-14 08:00"
"16.80","15.10","","76","0","0","","0","0","3.00","7.10","69","Пасмурно","2026-09-14 09:00"
"16.80","15.10","","77","0","0","","0","0","2.90","7.30","74","Пасмурно","2026-09-14 10:00"
"17.60","15.10","","73","0","0","","0","0","2.90","7.50","74","Облачно","2026-09-14 11:00"
"18.10","15.10","","71","0","0","","0","0","4.20","7.60","79","Облачно","2026-09-14 12:00"
"18.80","15.10","","74","0","0","","0","0","3.70","7.70","80","Малооблачно","2026-09-14 13:00"
"18.30","15.10","","78","0","0","","0","0","2.60","7.70","73","Малооблачно","2026-09-14 14:00"
"17.00","15.10","","85","0","0","","0","0","2.10","7.40","68","Безоблачно","2026-09-14 15:00"
"15.60","15.10","","91","0","0","","0","0","2.10","5.20","65","Малооблачно","2026-09-14 16:00"
"15.60","15.10","","92","0","0","","0","0","1.10","3.50","56","Малооблачно","2026-09-14 17:00"
"15.40","15.10","","91","0","0","","0","0","1.20","2.20","59","Малооблачно","2026-09-14 18:00"
"14.40","15.30","","90","0","0","","0","0","1.10","3.40","62","Малооблачно","2026-09-14 19:00"
"14.10","15.30","","92","0","0","","0","0","1.60","6.00","65","Малооблачно","2026-09-14 20:00"
"13.60","15.30","","94","0","0","","0","0","2.10","7.60","64","Малооблачно","2026-09-14 21:00"
"13.80","15.30","","90","0","0","","0","0","2.40","7.60","68","Облачно","2026-09-14 22:00"
"13.50","15.30","","91","0","0","","0","0","2.70","7.70","72","Облачно","2026-09-14 23:00"
