"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"-3.70","4.00","","87","0","0","","2","0","2.70","6.80","134","Пасмурно, небольшой снег","2025-12-11 00:00"
"-4.40","4.00","","91","0","0","","2","0","3.20","6.30","134","Пасмурно, небольшой снег","2025-12-11 01:00"
"-4.30","4.00","","92","0","0","","2","0","3.50","6.40","139","Пасмурно, небольшой снег","2025-12-11 02:00"
"-4.20","4.00","","86","0","0","","2","0","3.10","6.60","142","Пасмурно, снежные зёрна","2025-12-11 03:00"
"-4.00","4.00","","80","0","0","","2","0","2.80","6.80","150","Пасмурно, снежные зёрна","2025-12-11 04:00"
"-4.40","4.00","","93","0","0","","0","0","2.50","6.30","159","Пасмурно","2025-12-11 05:00"
"-4.10","4.00","","87","0","0","","0","0","2.80","6.10","162","Пасмурно","2025-12-11 06:00"
"-4.00","4.00","","88","0","0","","0","0","3.00","5.70","166","Пасмурно","2025-12-11 07:00"
"-3.60","4.00","","86","0","0","","0","0","3.70","6.00","168","Пасмурно","2025-12-11 08:00"
"-3.50","4.00","","87","0","0","","0","0","3.60","6.40","175","Пасмурно","2025-12-11 09:00"
"-3.20","4.00","","96","0","0","","0","0","3.20","6.60","179","Пасмурно","2025-12-11 10:00"
"-3.00","4.00","","91","0","0","","0","0","3.10","6.30","186","Пасмурно","2025-12-11 11:00"
"-2.80","4.00","","93","0","0","","0","0","2.80","5.60","180","Пасмурно","2025-12-11 12:00"
"-2.80","3.90","","96","0","0","","0","0","2.50","5.90","181","Пасмурно","2025-12-11 13:00"
"-2.50","3.90","","92","0","0","","0","0","2.50","5.60","183","Пасмурно","2025-12-11 14:00"
"-2.30","3.90","","94","0","0","","0","0","2.70","5.60","188","Пасмурно","2025-12-11 15:00"
"-2.10","3.90","","91","0","0","","0","0","2.70","6.10","194","Пасмурно","2025-12-11 16:00"
"-1.90","3.90","","91","0","0","","0","0","2.80","6.30","200","Пасмурно","2025-12-11 17:00"
"-1.60","3.90","","89","0","0","","0","0","3.00","6.10","208","Пасмурно","2025-12-11 18:00"
"-1.50","3.90","","92","0","0","","0","0","3.40","6.30","207","Пасмурно","2025-12-11 19:00"
"-1.20","3.90","","95","0","0","","0","0","2.80","6.60","209","Пасмурно","2025-12-11 20:00"
"-0.90","3.90","","93","0","0","","0","0","2.90","6.60","212","Пасмурно","2025-12-11 21:00"
"-0.60","3.90","","93","0","0","","0","0","2.80","6.80","213","Пасмурно","2025-12-11 22:00"
"-0.70","3.90","","93","0","0","","2","0","3.20","6.90","214","Пасмурно, снежные зёрна","2025-12-11 23:00"
