"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"10.00","","7.00","75","749","998","","","","2.70","8.30","nw","0","2026-09-08 00:00"
"9.00","","7.00","77","747","995","","","","2.00","9.20","nw","0","2026-09-08 00:30"
"9.00","","7.00","77","746","994","","","","2.00","9.20","nw","0","2026-09-08 01:00"
"9.00","","6.00","74","746","994","","","","2.90","9.10","nw","0","2026-09-08 01:30"
"9.00","","6.00","75","746","994","","","","2.90","9.30","nw","0","2026-09-08 02:00"
"8.00","","5.00","77","748","997","","","","2.80","8.60","nw","0","2026-09-08 02:30"
"8.00","","5.00","78","749","998","","","","2.70","8.60","nw","0","2026-09-08 03:00"
"8.00","","6.00","78","748","997","","","","1.00","10.20","nw","0","2026-09-08 03:30"
"8.00","","6.00","78","747","995","","","","1.00","10.50","nw","0","2026-09-08 04:00"
"9.00","","6.00","74","747","995","","","","3.20","10.70","nw","0","2026-09-08 04:30"
"9.00","","5.00","73","747","995","","","","3.20","10.70","nw","0","2026-09-08 05:00"
"10.00","","7.00","72","748","997","","","","3.20","9.80","nw","0","2026-09-08 05:30"
"10.00","","7.00","72","749","998","","","","3.20","9.80","nw","0","2026-09-08 06:00"
"11.00","","9.00","69","748","997","","","","2.00","11.20","nw","0","2026-09-08 06:30"
"10.00","","7.00","69","747","995","","","","2.00","11.20","nw","0","2026-09-08 07:00"
"11.00","","7.00","60","747","995","","","","3.90","11.30","nw","0","2026-09-08 07:30"
"11.00","","7.00","58","747","995","","","","3.90","11.30","nw","0","2026-09-08 08:00"
"13.00","","10.00","57","748","997","","","","3.70","10.20","nw","0","2026-09-08 08:30"
"12.00","","8.00","57","749","998","","","","3.60","10.20","nw","0","2026-09-08 09:00"
"14.00","","12.00","61","747","995","","","","2.00","10.90","nw","0","2026-09-08 09:30"
"14.00","","12.00","61","746","994","","","","2.00","10.90","nw","0","2026-09-08 10:00"
"15.00","","12.00","49","746","994","","","","3.70","14.70","n","0","2026-09-08 10:30"
"14.00","","10.00","48","746","994","","","","3.60","14.70","n","0","2026-09-08 11:00"
"13.00","","9.00","46","747","995","","","","3.60","10.10","nw","0","2026-09-08 11:30"
"14.00","","10.00","45","748","997","","","","3.60","10.10","nw","0","2026-09-08 12:00"
"14.00","","11.00","52","747","995","","","","2.00","13.90","nw","0","2026-09-08 12:30"
"15.00","","13.00","52","746","994","","","","2.00","13.80","nw","0","2026-09-08 13:00"
"15.00","","11.00","42","746","994","","","","3.50","11.90","n","0","2026-09-08 13:30"
"16.00","","12.00","42","746","994","","","","3.00","11.90","n","0","2026-09-08 14:00"
"14.00","","10.00","44","747","995","","","","2.60","5.40","nw","0","2026-09-08 14:30"
"15.00","","12.00","46","748","997","","","","2.10","5.40","nw","0","2026-09-08 15:00"
"13.00","","11.00","46","747","995","","","","1.00","6.60","nw","0","2026-09-08 15:30"
"14.00","","12.00","46","746","994","","","","1.00","6.60","nw","0","2026-09-08 16:00"
"13.00","","11.00","57","746","994","","","","1.50","5.50","nw","0","2026-09-08 16:30"
"13.00","","11.00","58","746","994","","","","1.30","5.70","nw","0","2026-09-08 17:00"
"12.00","","10.00","62","747","995","","","","1.20","2.10","nw","0","2026-09-08 17:30"
"11.00","","9.00","66","748","997","","","","1.00","2.10","nw","0","2026-09-08 18:00"
"10.00","","8.00","55","747","995","","","","0.00","5.40","c","0","2026-09-08 18:30"
"12.00","","11.00","55","746","994","","","","0.00","5.40","c","0","2026-09-08 19:00"
"11.00","","9.00","67","748","997","","","","1.30","4.90","nw","0","2026-09-08 19:30"
"11.00","","9.00","68","746","994","","","","1.30","4.90","nw","0","2026-09-08 20:00"
"9.00","","7.00","71","747","995","","","","1.10","2.00","w","0","2026-09-08 20:30"
"7.00","","5.00","73","748","997","","","","1.00","2.00","w","0","2026-09-08 21:00"
"8.00","","6.00","74","747","995","","","","1.20","5.20","w","0","2026-09-08 21:30"
"8.00","","6.00","74","746","994","","","","1.40","5.20","w","0","2026-09-08 22:00"
"7.00","","4.00","74","746","994","","","","1.40","5.30","w","0","2026-09-08 22:30"
"7.00","","4.00","74","746","994","","","","1.30","5.30","w","0","2026-09-08 23:00"
"7.00","","5.00","81","747","995","","","","1.20","1.10","w","0","2026-09-08 23:30"
