"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"3.90","6.20","","74","0","0","","0","0","2.90","8.30","177","Облачно","2026-04-24 00:00"
"2.80","6.20","","83","0","0","","0","0","3.00","8.10","174","Малооблачно","2026-04-24 01:00"
"2.60","6.20","","85","0","0","","0","0","3.00","7.90","168","Малооблачно","2026-04-24 02:00"
"3.30","6.20","","85","0","0","","0","0","3.00","8.20","163","Облачно","2026-04-24 03:00"
"4.20","6.20","","85","0","0","","0","0","3.80","9.00","163","Пасмурно","2026-04-24 04:00"
"6.00","5.80","","73","0","0","","1","0","4.10","9.60","163","Облачно, небольшой дождь","2026-04-24 05:00"
"6.70","5.80","","69","0","0","","0","0","5.20","10.00","162","Пасмурно","2026-04-24 06:00"
"7.70","5.80","","65","0","0","","0","0","6.80","10.90","163","Пасмурно","2026-04-24 07:00"
"8.00","5.80","","62","0","0","","0","0","6.40","9.60","167","Пасмурно","2026-04-24 08:00"
"7.00","5.80","","70","0","0","","1","0","9.10","12.60","182","Пасмурно, дождь","2026-04-24 09:00"
"6.60","5.80","","73","1","0","","1","1","6.90","12.50","189","Пасмурно, дождь","2026-04-24 10:00"
"7.60","5.80","","65","0","0","","1","0","6.60","12.60","187","Пасмурно, дождь","2026-04-24 11:00"
"6.40","5.80","","73","1","0","","1","1","6.80","13.90","192","Пасмурно, дождь","2026-04-24 12:00"
"4.70","5.80","","81","0","0","","1","0","5.40","13.70","205","Пасмурно, небольшой дождь","2026-04-24 13:00"
"5.70","5.80","","63","0","0","","0","0","7.80","9.10","216","Пасмурно","2026-04-24 14:00"
"4.40","6.10","","69","0","0","","1","0","7.90","10.00","225","Пасмурно, небольшой дождь","2026-04-24 15:00"
"3.20","6.10","","76","0","0","","3","0","5.20","11.30","219","Пасмурно, снег с дождём","2026-04-24 16:00"
"2.00","5.60","","82","0","0","","3","0","4.70","10.70","227","Пасмурно","2026-04-24 20:00"
"1.00","5.60","","93","0","0","","0","0","5.20","10.80","235","Пасмурно","2026-04-24 21:00"
"1.10","5.60","","87","0","0","","0","0","5.80","13.00","247","Пасмурно","2026-04-24 22:00"
"1.50","5.60","","78","0","0","","0","0","6.20","11.60","248","Пасмурно","2026-04-24 23:00"
