"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"2.00","","-4.00","68","735","979","","","","5.40","11.60","n","0","2026-04-24 00:00"
"2.00","","-2.00","67","736","981","","","","2.00","11.20","nw","0","2026-04-24 00:30"
"1.00","","-3.00","67","736","981","","","","2.00","11.20","nw","0","2026-04-24 01:00"
"0.00","","-6.00","71","736","981","","","","5.40","10.90","n","0","2026-04-24 01:30"
"2.00","","-4.00","72","736","981","","","","5.30","11.20","n","0","2026-04-24 02:00"
"1.00","","-5.00","72","736","981","","","","5.10","10.80","n","0","2026-04-24 02:30"
"0.00","","-6.00","72","736","981","","","","5.00","10.80","n","0","2026-04-24 03:00"
"2.00","","-2.00","67","736","981","","","","2.00","10.80","nw","0","2026-04-24 03:30"
"1.00","","-3.00","67","736","981","","","","2.00","10.80","nw","0","2026-04-24 04:00"
"2.00","","-5.00","66","736","981","","","","5.80","11.40","n","0","2026-04-24 04:30"
"0.00","","-7.00","64","736","981","","","","6.10","11.40","n","0","2026-04-24 05:00"
"2.00","","-5.00","62","736","981","","","","6.30","11.90","n","0","2026-04-24 05:30"
"1.00","","-6.00","61","736","981","","","","6.60","11.90","n","0","2026-04-24 06:00"
"3.00","","-1.00","61","736","981","","","","2.00","11.60","n","0","2026-04-24 06:30"
"3.00","","-1.00","61","736","981","","","","2.00","11.60","n","0","2026-04-24 07:00"
"4.00","","-3.00","50","736","981","","","","7.00","11.50","n","0","2026-04-24 07:30"
"4.00","","-3.00","47","736","981","","","","6.90","11.50","n","0","2026-04-24 08:00"
"4.00","","-3.00","46","736","981","","","","7.00","11.50","n","0","2026-04-24 08:30"
"4.00","","-3.00","45","736","981","","","","6.80","11.50","n","0","2026-04-24 09:00"
"4.00","","0.00","44","736","981","","","","2.00","11.60","ne","0","2026-04-24 09:30"
"3.00","","-1.00","44","736","981","","","","2.00","11.60","ne","0","2026-04-24 10:00"
"4.00","","-4.00","41","736","981","","","","7.00","11.40","n","0","2026-04-24 10:30"
"4.00","","-3.00","42","736","981","","","","6.90","11.40","n","0","2026-04-24 11:00"
"6.00","","-1.00","41","737","982","","","","6.60","11.70","nw","0","2026-04-24 11:30"
"5.00","","-2.00","40","737","982","","","","6.30","11.70","nw","0","2026-04-24 12:00"
"6.00","","2.00","41","737","982","","","","2.00","11.50","n","0","2026-04-24 12:30"
"5.00","","1.00","41","737","982","","","","2.00","11.40","n","0","2026-04-24 13:00"
"6.00","","-1.00","41","737","982","","","","6.50","11.00","nw","0","2026-04-24 13:30"
"4.00","","-3.00","41","737","982","","","","6.20","11.00","nw","0","2026-04-24 14:00"
"4.00","","-3.00","41","737","982","","","","5.70","10.30","nw","0","2026-04-24 14:30"
"5.00","","-1.00","42","737","982","","","","4.80","10.30","nw","0","2026-04-24 15:00"
"5.00","","0.00","35","737","982","","","","3.00","9.80","nw","0","2026-04-24 15:30"
"4.00","","-1.00","35","737","982","","","","3.00","9.80","nw","0","2026-04-24 16:00"
"5.00","","0.00","48","737","982","","","","3.50","8.60","nw","0","2026-04-24 16:30"
"5.00","","0.00","49","737","982","","","","3.10","8.60","nw","0","2026-04-24 17:00"
"4.00","","-1.00","52","737","982","","","","2.80","6.70","nw","0","2026-04-24 17:30"
"4.00","","0.00","53","737","982","","","","2.60","6.70","nw","0","2026-04-24 18:00"
"3.00","","-1.00","42","738","983","","","","1.00","6.90","nw","0","2026-04-24 18:30"
"4.00","","0.00","42","738","983","","","","1.00","6.60","nw","0","2026-04-24 19:00"
"3.00","","-2.00","57","738","983","","","","3.10","7.40","w","0","2026-04-24 19:30"
"4.00","","-1.00","62","738","983","","","","3.10","7.40","w","0","2026-04-24 20:00"
"3.00","","-1.00","63","737","982","","","","2.90","7.90","w","0","2026-04-24 20:30"
"3.00","","-1.00","63","737","982","","","","2.80","7.90","w","0","2026-04-24 21:00"
"3.00","","-2.00","64","737","982","","","","3.10","8.40","w","0","2026-04-24 21:30"
"2.00","","-3.00","65","737","982","","","","3.50","8.40","w","0","2026-04-24 22:00"
"2.00","","-3.00","65","737","982","","","","3.60","8.90","w","0","2026-04-24 22:30"
"3.00","","-2.00","63","737","982","","","","3.70","8.90","w","0","2026-04-24 23:00"
"4.00","","-1.00","65","737","982","","","","3.50","9.30","w","0","2026-04-24 23:30"
