"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"-14.00","","-18.00","80","754","1005","","","","0.20","1.20","c","0","2026-01-24 00:00"
"-15.00","","-19.00","80","755","1006","","","","0.30","1.40","ne","0","2026-01-24 00:30"
"-13.00","","-17.00","78","757","1009","","","","1.00","1.40","e","0","2026-01-24 01:00"
"-15.00","","-19.00","81","756","1007","","","","0.40","1.40","ne","0","2026-01-24 01:30"
"-15.00","","-19.00","78","755","1006","","","","0.30","1.40","ne","0","2026-01-24 02:00"
"-15.00","","-19.00","80","754","1005","","","","0.20","1.20","c","0","2026-01-24 02:30"
"-15.00","","-19.00","80","754","1005","","","","0.20","1.20","c","0","2026-01-24 03:00"
"-16.00","","-21.00","81","755","1006","","","","2.00","1.50","e","0","2026-01-24 03:30"
"-14.00","","-19.00","81","757","1009","","","","2.00","1.50","e","0","2026-01-24 04:00"
"-15.00","","-19.00","81","756","1007","","","","0.40","1.40","ne","0","2026-01-24 04:30"
"-15.00","","-19.00","79","755","1006","","","","0.30","1.40","ne","0","2026-01-24 05:00"
"-15.00","","-19.00","78","754","1005","","","","0.10","1.00","c","0","2026-01-24 05:30"
"-15.00","","-18.00","81","754","1005","","","","0.00","1.00","c","0","2026-01-24 06:00"
"-15.00","","-20.00","80","754","1005","","","","2.00","1.30","e","0","2026-01-24 06:30"
"-15.00","","-20.00","80","754","1005","","","","2.00","1.30","e","0","2026-01-24 07:00"
"-14.00","","-18.00","80","756","1007","","","","0.30","1.40","ne","0","2026-01-24 07:30"
"-14.00","","-18.00","75","755","1006","","","","0.30","1.40","ne","0","2026-01-24 08:00"
"-13.00","","-17.00","75","755","1006","","","","0.20","1.20","c","0","2026-01-24 08:30"
"-14.00","","-18.00","77","755","1006","","","","0.20","1.20","c","0","2026-01-24 09:00"
"-14.00","","-19.00","77","755","1006","","","","2.00","1.50","e","0","2026-01-24 09:30"
"-14.00","","-19.00","77","758","1010","","","","2.00","1.50","e","0","2026-01-24 10:00"
"-13.00","","-17.00","78","757","1009","","","","0.40","1.40","ne","0","2026-01-24 10:30"
"-13.00","","-17.00","79","756","1007","","","","0.30","1.40","ne","0","2026-01-24 11:00"
"-13.00","","-17.00","77","756","1007","","","","0.20","1.10","c","0","2026-01-24 11:30"
"-13.00","","-17.00","76","755","1006","","","","0.10","1.10","c","0","2026-01-24 12:00"
"-13.00","","-17.00","75","755","1006","","","","1.00","1.40","e","0","2026-01-24 12:30"
"-13.00","","-17.00","75","759","1011","","","","1.00","1.40","e","0","2026-01-24 13:00"
"-14.00","","-18.00","77","757","1009","","","","0.40","1.40","ne","0","2026-01-24 13:30"
"-13.00","","-17.00","77","755","1006","","","","0.30","1.40","ne","0","2026-01-24 14:00"
"-14.00","","-18.00","78","755","1006","","","","0.20","1.10","c","0","2026-01-24 14:30"
"-14.00","","-18.00","78","756","1007","","","","0.10","1.10","c","0","2026-01-24 15:00"
"-14.00","","-18.00","76","756","1007","","","","1.00","1.30","e","0","2026-01-24 15:30"
"-13.00","","-17.00","76","756","1007","","","","1.00","1.30","e","0","2026-01-24 16:00"
"-14.00","","-18.00","79","757","1009","","","","0.30","1.30","ne","0","2026-01-24 16:30"
"-14.00","","-18.00","79","756","1007","","","","0.20","1.30","c","0","2026-01-24 17:00"
"-15.00","","-19.00","78","756","1007","","","","0.10","1.10","c","0","2026-01-24 17:30"
"-15.00","","-19.00","78","756","1007","","","","0.10","1.10","c","0","2026-01-24 18:00"
"-16.00","","-20.00","77","755","1006","","","","1.00","1.40","s","0","2026-01-24 18:30"
"-15.00","","-19.00","77","758","1010","","","","1.00","1.40","s","0","2026-01-24 19:00"
"-15.00","","-19.00","80","757","1009","","","","0.40","1.40","n","0","2026-01-24 19:30"
"-15.00","","-19.00","81","756","1007","","","","0.30","1.40","n","0","2026-01-24 20:00"
"-16.00","","-20.00","81","756","1007","","","","0.20","1.20","c","0","2026-01-24 20:30"
"-17.00","","-21.00","81","756","1007","","","","0.20","1.20","c","0","2026-01-24 21:00"
"-18.00","","-22.00","80","756","1007","","","","0.30","1.40","n","0","2026-01-24 21:30"
"-17.00","","-21.00","79","756","1007","","","","0.30","1.40","n","0","2026-01-24 22:00"
"-18.00","","-22.00","79","755","1006","","","","0.30","1.30","n","0","2026-01-24 22:30"
"-18.00","","-22.00","79","755","1006","","","","0.20","1.30","c","0","2026-01-24 23:00"
"-18.00","","-22.00","79","756","1007","","","","0.10","1.00","c","0","2026-01-24 23:30"
