"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"21.00","18.80","","54","0","0","","0","0","3.20","8.30","220","Пасмурно","2026-09-06 00:00"
"19.00","18.80","","55","0","0","","1","0","3.70","10.90","222","Малооблачно","2026-09-06 01:00"
"18.40","18.80","","59","0","0","","0","0","3.50","8.80","227","Безоблачно","2026-09-06 02:00"
"17.20","18.80","","67","0","0","","1","0","3.80","8.60","247","Пасмурно, дождь","2026-09-06 03:00"
"16.40","18.80","","78","0","0","","1","0","2.90","9.00","235","Пасмурно, дождь","2026-09-06 04:00"
"18.80","18.80","","72","2","0","","1","2","2.90","8.40","231","Пасмурно, сильный дождь","2026-09-06 05:00"
"18.90","18.80","","75","0","0","","1","0","3.40","8.30","228","Пасмурно, дождь","2026-09-06 06:00"
"18.30","18.80","","91","0","0","","1","0","5.60","9.00","249","Пасмурно, дождь","2026-09-06 07:00"
"18.80","18.00","","83","0","0","","1","0","4.80","9.20","222","Облачно, небольшой дождь","2026-09-06 08:00"
"18.40","18.00","","86","0","0","","1","0","4.40","8.20","227","Пасмурно, дождь","2026-09-06 09:00"
"17.60","18.00","","88","0","0","","1","0","3.80","8.70","233","Облачно, дождь","2026-09-06 10:00"
"16.80","18.00","","92","0","0","","1","0","3.00","8.80","251","Облачно, небольшой дождь","2026-09-06 11:00"
"16.50","18.00","","91","0","0","","1","0","2.00","7.90","244","Облачно, дождь","2026-09-06 12:00"
"17.30","18.00","","85","0","0","","1","0","1.20","6.10","242","Пасмурно","2026-09-06 13:00"
"17.20","18.00","","84","0","0","","0","0","1.20","3.20","237","Облачно","2026-09-06 14:00"
"17.00","18.00","","82","0","0","","0","0","0.00","1.20","232","Облачно","2026-09-06 15:00"
"15.80","18.00","","86","0","0","","0","0","0.00","0.50","246","Облачно","2026-09-06 16:00"
"15.40","18.00","","91","0","0","","0","0","0.50","2.30","258","Малооблачно","2026-09-06 17:00"
"14.90","18.00","","92","0","0","","0","0","0.10","2.30","272","Безоблачно","2026-09-06 18:00"
"15.30","17.70","","91","0","0","","0","0","0.30","1.50","278","Облачно","2026-09-06 19:00"
"15.40","17.70","","90","0","0","","0","0","0.70","3.00","264","Облачно","2026-09-06 20:00"
"15.10","17.70","","91","0","0","","0","0","0.80","3.30","269","Пасмурно","2026-09-06 21:00"
"15.60","17.70","","88","0","0","","0","0","0.90","3.60","282","Пасмурно","2026-09-06 22:00"
"15.30","17.70","","89","0","0","","0","0","0.60","3.60","285","Пасмурно","2026-09-06 23:00"
