"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"-0.10","","-3.10","69","771","1028","","","","0.50","","N","Облачно","2025-12-08 00:00"
"-0.20","","-3.20","69","771","1028","","","","1.80","","N","Облачно","2025-12-08 00:01"
"-0.30","","-4.20","69","771","1028","","","","1.80","","N","Облачно","2025-12-08 00:02"
"-0.30","","-3.90","68","771","1028","","","","1.30","","N","Облачно","2025-12-08 00:03"
"-0.30","","-3.70","68","771","1028","","","","1.10","","N","Облачно","2025-12-08 00:04"
"-0.40","","-4.00","68","771","1028","","","","1.30","","N","Облачно","2025-12-08 00:05"
"-0.40","","-3.80","68","771","1028","","","","1.10","","N","Облачно","2025-12-08 00:06"
"-0.40","","-3.80","68","771","1028","","","","1.10","","N","Облачно","2025-12-08 00:07"
"-0.40","","-3.80","68","771","1028","","","","1.00","","N","Облачно","2025-12-08 00:08"
"-0.50","","-3.90","68","771","1028","","","","0.70","","N","Облачно","2025-12-08 00:09"
"-0.50","","-3.40","69","771","1028","","","","0.40","","N","Облачно","2025-12-08 00:10"
"-0.50","","-3.60","69","771","1028","","","","0.70","","N","Облачно","2025-12-08 00:11"
"-0.50","","-3.90","69","771","1028","","","","1.10","","N","Облачно","2025-12-08 00:12"
"-0.60","","-3.80","69","771","1028","","","","0.70","","N","Облачно","2025-12-08 00:13"
"-0.60","","-3.80","69","771","1028","","","","0.50","","N","Облачно","2025-12-08 00:14"
"-0.60","","-3.80","69","771","1028","","","","0.60","","N","Облачно","2025-12-08 00:15"
"-0.60","","-3.70","69","771","1028","","","","0.60","","N","Облачно","2025-12-08 00:16"
"-0.60","","-3.70","69","771","1028","","","","0.60","","N","Облачно","2025-12-08 00:17"
"-0.60","","-3.70","69","771","1028","","","","0.60","","N","Облачно","2025-12-08 00:18"
"-0.60","","-3.70","69","771","1028","","","","0.60","","N","Облачно","2025-12-08 00:19"
"-0.60","","-3.60","69","771","1028","","","","0.50","","N","Облачно","2025-12-08 00:20"
"-0.60","","-3.30","69","771","1028","","","","0.00","","N","Облачно","2025-12-08 00:21"
"-0.60","","-3.70","69","771","1028","","","","0.60","","N","Облачно","2025-12-08 00:22"
"-0.70","","-3.80","69","771","1028","","","","0.00","","N","Облачно","2025-12-08 00:23"
"-0.70","","-3.40","70","771","1028","","","","0.00","","N","Облачно","2025-12-08 00:24"
"-0.60","","-3.20","70","771","1028","","","","0.40","","N","Облачно","2025-12-08 00:25"
"-0.60","","-3.50","70","771","1028","","","","0.40","","N","Облачно","2025-12-08 00:26"
"-0.60","","-3.70","70","771","1028","","","","0.60","","N","Облачно","2025-12-08 00:27"
"-0.60","","-3.50","70","771","1028","","","","0.40","","N","Облачно","2025-12-08 00:28"
"-0.60","","-3.50","70","771","1028","","","","0.40","","N","Облачно","2025-12-08 00:29"
"-0.70","","-3.80","70","771","1028","","","","0.50","","N","Облачно","2025-12-08 00:30"
"-0.70","","-3.60","70","771","1028","","","","0.40","","N","Облачно","2025-12-08 00:31"
"-0.70","","-3.60","70","771","1028","","","","0.90","","N","Облачно","2025-12-08 00:32"
"-0.70","","-4.00","70","771","1028","","","","0.90","","N","Облачно","2025-12-08 00:33"
"-0.80","","-4.00","70","771","1028","","","","0.70","","N","Облачно","2025-12-08 00:34"
"-0.80","","-3.70","70","771","1028","","","","0.40","","N","Облачно","2025-12-08 00:35"
"-0.80","","-3.70","70","771","1028","","","","0.40","","N","Облачно","2025-12-08 00:36"
"-0.80","","-3.70","70","771","1028","","","","0.40","","N","Облачно","2025-12-08 00:37"
"-0.90","","-3.90","70","771","1028","","","","0.40","","N","Облачно","2025-12-08 00:38"
"-0.90","","-3.90","70","771","1028","","","","0.40","","N","Облачно","2025-12-08 00:39"
"-0.90","","-3.60","70","771","1028","","","","0.00","","N","Облачно","2025-12-08 00:40"
"-0.90","","-3.60","70","771","1028","","","","0.00","","N","Облачно","2025-12-08 00:41"
"-0.90","","-3.60","70","771","1028","","","","0.00","","N","Облачно","2025-12-08 00:42"
"-0.90","","-3.60","70","771","1028","","","","0.00","","N","Облачно","2025-12-08 00:43"
"-0.80","","-3.40","71","771","1028","","","","0.00","","N","Облачно","2025-12-08 00:44"
"-0.80","","-3.40","71","771","1028","","","","0.00","","N","Облачно","2025-12-08 00:45"
"-0.80","","-3.40","71","771","1028","","","","0.00","","N","Облачно","2025-12-08 00:46"
"-0.80","","-3.40","71","771","1028","","","","0.00","","N","Облачно","2025-12-08 00:47"
"-0.80","","-3.40","71","771","1028","","","","0.00","","N","Облачно","2025-12-08 00:48"
