"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"4.00","","1.00","68","747","995","","","","1.20","1.20","e","0","2026-03-27 00:00"
"3.00","","0.00","40","747","995","","","","0.00","2.40","c","0","2026-03-27 00:30"
"5.00","","2.00","40","747","995","","","","0.00","2.40","c","0","2026-03-27 01:00"
"4.00","","1.00","67","748","997","","","","1.40","2.50","ne","0","2026-03-27 01:30"
"4.00","","1.00","70","747","995","","","","1.40","2.50","ne","0","2026-03-27 02:00"
"4.00","","1.00","68","748","997","","","","1.30","2.30","ne","0","2026-03-27 02:30"
"4.00","","1.00","65","748","997","","","","1.30","2.30","ne","0","2026-03-27 03:00"
"4.00","","0.00","44","747","995","","","","1.00","2.50","e","0","2026-03-27 03:30"
"4.00","","0.00","44","749","998","","","","1.00","2.50","e","0","2026-03-27 04:00"
"5.00","","2.00","68","748","997","","","","1.50","2.60","ne","0","2026-03-27 04:30"
"5.00","","2.00","69","747","995","","","","1.50","2.60","ne","0","2026-03-27 05:00"
"5.00","","2.00","68","748","997","","","","1.40","2.30","ne","0","2026-03-27 05:30"
"6.00","","3.00","70","748","997","","","","1.30","2.30","ne","0","2026-03-27 06:00"
"8.00","","5.00","41","748","997","","","","1.00","2.60","e","0","2026-03-27 06:30"
"6.00","","3.00","41","750","999","","","","1.00","2.60","e","0","2026-03-27 07:00"
"8.00","","5.00","65","749","998","","","","1.60","2.10","ne","0","2026-03-27 07:30"
"8.00","","5.00","64","748","997","","","","1.60","2.10","ne","0","2026-03-27 08:00"
"9.00","","6.00","65","748","997","","","","1.50","1.70","ne","0","2026-03-27 08:30"
"9.00","","6.00","65","748","997","","","","1.40","1.70","ne","0","2026-03-27 09:00"
"10.00","","7.00","63","748","997","","","","1.60","2.30","ne","0","2026-03-27 09:30"
"10.00","","7.00","63","748","997","","","","1.80","2.30","ne","0","2026-03-27 10:00"
"11.00","","8.00","62","747","995","","","","1.80","2.70","ne","0","2026-03-27 10:30"
"12.00","","10.00","62","747","995","","","","1.80","2.70","ne","0","2026-03-27 11:00"
"12.00","","10.00","64","747","995","","","","1.80","2.80","ne","0","2026-03-27 11:30"
"13.00","","11.00","65","747","995","","","","1.70","2.80","ne","0","2026-03-27 12:00"
"12.00","","10.00","67","747","995","","","","1.70","2.30","ne","0","2026-03-27 12:30"
"12.00","","10.00","68","747","995","","","","1.70","2.30","ne","0","2026-03-27 13:00"
"12.00","","10.00","71","747","995","","","","1.80","2.90","n","0","2026-03-27 13:30"
"13.00","","11.00","69","747","995","","","","1.70","2.80","n","0","2026-03-27 14:00"
"11.00","","9.00","68","747","995","","","","1.60","2.50","n","0","2026-03-27 14:30"
"11.00","","9.00","69","747","995","","","","1.50","2.50","n","0","2026-03-27 15:00"
"10.00","","8.00","71","746","994","","","","1.60","1.90","n","0","2026-03-27 15:30"
"11.00","","9.00","73","746","994","","","","1.70","1.90","n","0","2026-03-27 16:00"
"11.00","","9.00","75","746","994","","","","1.60","1.70","n","0","2026-03-27 16:30"
"10.00","","8.00","73","746","994","","","","1.60","1.70","n","0","2026-03-27 17:00"
"10.00","","8.00","73","746","994","","","","1.40","2.20","ne","0","2026-03-27 17:30"
"10.00","","8.00","74","746","994","","","","1.20","2.20","ne","0","2026-03-27 18:00"
"8.00","","6.00","77","747","995","","","","1.30","2.50","ne","0","2026-03-27 18:30"
"10.00","","8.00","79","747","995","","","","1.50","2.50","ne","0","2026-03-27 19:00"
"10.00","","8.00","75","747","995","","","","1.50","2.50","n","0","2026-03-27 19:30"
"11.00","","9.00","76","747","995","","","","1.40","2.50","n","0","2026-03-27 20:00"
"10.00","","8.00","77","747","995","","","","1.30","2.30","n","0","2026-03-27 20:30"
"8.00","","6.00","76","747","995","","","","1.30","2.30","n","0","2026-03-27 21:00"
"8.00","","6.00","78","747","995","","","","1.40","2.60","n","0","2026-03-27 21:30"
"8.00","","6.00","79","747","995","","","","1.60","2.60","n","0","2026-03-27 22:00"
"8.00","","6.00","78","747","995","","","","1.60","2.60","n","0","2026-03-27 22:30"
"7.00","","4.00","79","747","995","","","","1.60","2.70","n","0","2026-03-27 23:00"
"7.00","","4.00","80","747","995","","","","1.60","2.60","n","0","2026-03-27 23:30"
