"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"13.00","","12.00","85","748","997","","","","1.50","2.60","sw","0","2026-08-22 00:00"
"13.00","","13.00","80","747","995","","","","0.00","7.30","c","0","2026-08-22 00:30"
"15.00","","15.00","80","748","997","","","","0.00","7.30","c","0","2026-08-22 01:00"
"14.00","","14.00","87","747","995","","","","1.30","7.00","nw","0","2026-08-22 01:30"
"15.00","","15.00","86","746","994","","","","1.20","7.00","nw","0","2026-08-22 02:00"
"15.00","","15.00","87","748","997","","","","1.20","2.20","sw","0","2026-08-22 02:30"
"13.00","","13.00","88","749","998","","","","1.20","2.20","sw","0","2026-08-22 03:00"
"14.00","","14.00","83","747","995","","","","0.00","7.50","c","0","2026-08-22 03:30"
"14.00","","14.00","83","748","997","","","","0.00","7.50","c","0","2026-08-22 04:00"
"16.00","","16.00","79","747","995","","","","1.40","8.50","nw","0","2026-08-22 04:30"
"16.00","","16.00","76","746","994","","","","1.50","8.90","w","0","2026-08-22 05:00"
"18.00","","18.00","73","748","997","","","","1.50","1.90","s","0","2026-08-22 05:30"
"17.00","","16.00","71","749","998","","","","1.50","1.90","s","0","2026-08-22 06:00"
"18.00","","18.00","63","747","995","","","","1.00","8.30","nw","0","2026-08-22 06:30"
"21.00","","22.00","63","748","997","","","","1.00","8.20","nw","0","2026-08-22 07:00"
"22.00","","22.00","58","747","995","","","","2.30","9.80","s","0","2026-08-22 07:30"
"22.00","","22.00","55","746","994","","","","2.60","10.10","s","0","2026-08-22 08:00"
"23.00","","24.00","54","747","995","","","","2.40","6.40","se","0","2026-08-22 08:30"
"22.00","","22.00","54","748","997","","","","2.30","6.40","se","0","2026-08-22 09:00"
"23.00","","24.00","46","746","994","","","","1.00","13.00","nw","0","2026-08-22 09:30"
"24.00","","25.00","46","747","995","","","","1.00","13.00","nw","0","2026-08-22 10:00"
"23.00","","22.00","49","746","994","","","","3.40","13.80","se","0","2026-08-22 10:30"
"24.00","","23.00","49","745","993","","","","3.40","13.80","se","0","2026-08-22 11:00"
"23.00","","22.00","53","746","994","","","","3.10","9.50","se","0","2026-08-22 11:30"
"23.00","","23.00","55","747","995","","","","2.80","9.50","se","0","2026-08-22 12:00"
"22.00","","21.00","47","745","993","","","","1.00","16.30","se","0","2026-08-22 12:30"
"23.00","","23.00","47","746","994","","","","1.00","15.70","se","0","2026-08-22 13:00"
"22.00","","21.00","56","744","991","","","","3.20","16.20","e","0","2026-08-22 13:30"
"22.00","","21.00","58","743","990","","","","3.30","16.20","e","0","2026-08-22 14:00"
"20.00","","18.00","60","745","993","","","","3.30","10.40","se","0","2026-08-22 14:30"
"21.00","","19.00","59","746","994","","","","3.40","10.40","se","0","2026-08-22 15:00"
"20.00","","19.00","48","744","991","","","","1.00","15.60","se","0","2026-08-22 15:30"
"22.00","","21.00","48","745","993","","","","1.00","15.60","se","0","2026-08-22 16:00"
"21.00","","19.00","58","744","991","","","","3.50","15.90","e","0","2026-08-22 16:30"
"21.00","","19.00","55","743","990","","","","3.50","16.30","e","0","2026-08-22 17:00"
"20.00","","18.00","58","744","991","","","","3.70","11.10","se","0","2026-08-22 17:30"
"19.00","","17.00","61","745","993","","","","4.00","11.10","se","0","2026-08-22 18:00"
"19.00","","18.00","56","743","990","","","","1.00","16.40","se","0","2026-08-22 18:30"
"21.00","","21.00","56","746","994","","","","1.00","16.40","se","0","2026-08-22 19:00"
"19.00","","16.00","61","743","990","","","","4.40","16.10","se","0","2026-08-22 19:30"
"19.00","","16.00","64","741","987","","","","4.40","16.10","se","0","2026-08-22 20:00"
"18.00","","15.00","66","742","989","","","","4.20","10.70","se","0","2026-08-22 20:30"
"18.00","","16.00","68","743","990","","","","4.10","10.70","se","0","2026-08-22 21:00"
"18.00","","16.00","68","741","987","","","","4.30","15.70","se","0","2026-08-22 21:30"
"18.00","","15.00","68","740","986","","","","4.40","15.70","se","0","2026-08-22 22:00"
"18.00","","16.00","70","740","986","","","","4.00","14.90","se","0","2026-08-22 22:30"
"18.00","","16.00","72","740","986","","","","3.60","15.00","se","0","2026-08-22 23:00"
"17.00","","16.00","76","741","987","","","","3.10","8.30","s","0","2026-08-22 23:30"
