"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"-12.00","0.00","","61","0","0","","2","0","1.50","3.60","170","Облачно, снег","2026-03-10 00:00"
"-12.70","0.00","","67","0","0","","0","0","1.90","4.00","158","Пасмурно","2026-03-10 01:00"
"-11.80","0.00","","71","0","0","","0","0","1.80","4.30","151","Облачно","2026-03-10 02:00"
"-11.50","0.00","","74","0","0","","2","0","2.20","4.90","147","Пасмурно, небольшой снег","2026-03-10 03:00"
"-11.20","0.00","","76","0","0","","2","0","2.20","5.30","149","Пасмурно, небольшой снег","2026-03-10 04:00"
"-11.10","0.00","","79","0","0","","2","0","2.80","5.70","150","Пасмурно, сильный снег","2026-03-10 05:00"
"-10.40","0.00","","80","0","0","","2","0","3.30","6.70","149","Пасмурно, снег","2026-03-10 06:00"
"-9.40","0.00","","79","0","0","","2","0","3.80","7.00","153","Пасмурно","2026-03-10 07:00"
"-8.40","0.00","","77","0","0","","2","0","3.70","7.20","160","Пасмурно, снег","2026-03-10 08:00"
"-7.40","0.00","","77","0","0","","2","0","4.00","7.30","165","Пасмурно, небольшой снег","2026-03-10 09:00"
"-7.80","0.00","","83","0","0","","0","0","3.10","7.40","171","Пасмурно","2026-03-10 10:00"
"-6.00","0.00","","81","0","0","","0","0","2.40","7.20","168","Пасмурно","2026-03-10 11:00"
"-4.40","0.00","","76","0","0","","0","0","2.90","7.00","172","Пасмурно","2026-03-10 12:00"
"-4.60","0.00","","79","0","0","","0","0","2.30","6.90","165","Облачно","2026-03-10 13:00"
"-4.40","0.00","","82","0","0","","0","0","1.70","6.50","165","Облачно","2026-03-10 14:00"
"-4.90","0.00","","90","0","0","","0","0","1.10","5.30","167","Малооблачно","2026-03-10 15:00"
"-5.50","0.00","","100","0","0","","0","0","0.70","4.40","181","Облачно","2026-03-10 16:00"
"-6.60","0.00","","100","0","0","","0","0","0.40","3.00","206","Малооблачно","2026-03-10 17:00"
"-4.80","0.00","","94","0","0","","0","0","0.80","1.90","201","Малооблачно","2026-03-10 18:00"
"-4.00","0.00","","93","0","0","","0","0","2.00","2.30","231","Малооблачно","2026-03-10 19:00"
"-3.80","0.00","","87","0","0","","0","0","1.10","4.00","251","Малооблачно","2026-03-10 20:00"
"-2.50","0.00","","83","0","0","","0","0","1.40","5.30","264","Малооблачно","2026-03-10 21:00"
"-3.00","0.00","","84","0","0","","0","0","1.80","5.70","262","Малооблачно","2026-03-10 22:00"
"-4.90","0.00","","95","0","0","","0","0","1.30","5.40","261","Малооблачно","2026-03-10 23:00"
