"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"12.00","","10.00","88","743","990","","","","2.50","6.60","sw","0","2026-06-18 00:00"
"12.00","","11.00","80","743","990","","","","1.00","6.90","w","0","2026-06-18 00:30"
"14.00","","14.00","80","744","991","","","","1.00","7.10","w","0","2026-06-18 01:00"
"14.00","","13.00","90","743","990","","","","2.70","8.00","sw","0","2026-06-18 01:30"
"12.00","","10.00","89","743","990","","","","2.80","8.10","sw","0","2026-06-18 02:00"
"12.00","","10.00","88","743","990","","","","3.00","8.90","sw","0","2026-06-18 02:30"
"12.00","","10.00","88","743","990","","","","3.30","8.90","sw","0","2026-06-18 03:00"
"13.00","","13.00","79","743","990","","","","0.00","9.70","c","0","2026-06-18 03:30"
"14.00","","14.00","79","744","991","","","","0.00","9.70","c","0","2026-06-18 04:00"
"15.00","","13.00","78","744","991","","","","3.60","9.80","sw","0","2026-06-18 04:30"
"14.00","","11.00","77","743","990","","","","3.70","9.90","sw","0","2026-06-18 05:00"
"15.00","","13.00","74","743","990","","","","3.70","10.70","sw","0","2026-06-18 05:30"
"15.00","","12.00","72","743","990","","","","3.60","10.60","sw","0","2026-06-18 06:00"
"16.00","","16.00","69","743","990","","","","1.00","10.80","w","0","2026-06-18 06:30"
"15.00","","15.00","69","744","991","","","","1.00","10.80","w","0","2026-06-18 07:00"
"15.00","","13.00","68","743","990","","","","3.90","10.70","sw","0","2026-06-18 07:30"
"15.00","","13.00","67","743","990","","","","4.10","10.70","sw","0","2026-06-18 08:00"
"15.00","","13.00","68","743","990","","","","4.20","10.70","sw","0","2026-06-18 08:30"
"15.00","","13.00","72","743","990","","","","4.00","10.70","sw","0","2026-06-18 09:00"
"15.00","","15.00","73","744","991","","","","1.00","10.20","w","0","2026-06-18 09:30"
"15.00","","15.00","73","744","991","","","","1.00","10.20","w","0","2026-06-18 10:00"
"15.00","","13.00","75","744","991","","","","4.10","10.20","sw","0","2026-06-18 10:30"
"17.00","","16.00","76","744","991","","","","4.20","10.20","sw","0","2026-06-18 11:00"
"16.00","","14.00","77","743","990","","","","4.00","10.00","sw","0","2026-06-18 11:30"
"16.00","","14.00","77","743","990","","","","3.80","10.00","sw","0","2026-06-18 12:00"
"16.00","","15.00","70","743","990","","","","1.00","10.10","w","0","2026-06-18 12:30"
"16.00","","16.00","70","744","991","","","","1.00","10.10","w","0","2026-06-18 13:00"
"17.00","","15.00","75","743","990","","","","3.70","10.20","sw","0","2026-06-18 13:30"
"16.00","","14.00","77","743","990","","","","3.70","10.10","sw","0","2026-06-18 14:00"
"15.00","","13.00","78","743","990","","","","3.70","10.10","sw","0","2026-06-18 14:30"
"16.00","","14.00","79","743","990","","","","3.60","10.10","sw","0","2026-06-18 15:00"
"16.00","","16.00","77","743","990","","","","1.00","9.50","w","0","2026-06-18 15:30"
"16.00","","16.00","77","745","993","","","","1.00","9.50","w","0","2026-06-18 16:00"
"16.00","","15.00","82","744","991","","","","3.30","9.10","sw","0","2026-06-18 16:30"
"15.00","","14.00","85","744","991","","","","3.00","9.30","sw","0","2026-06-18 17:00"
"16.00","","15.00","87","744","991","","","","2.90","8.80","sw","0","2026-06-18 17:30"
"16.00","","15.00","88","744","991","","","","2.90","8.70","w","0","2026-06-18 18:00"
"16.00","","16.00","77","744","991","","","","1.00","8.70","w","0","2026-06-18 18:30"
"16.00","","16.00","77","744","991","","","","1.00","8.70","w","0","2026-06-18 19:00"
"15.00","","14.00","87","745","993","","","","2.90","8.60","w","0","2026-06-18 19:30"
"16.00","","15.00","90","745","993","","","","2.90","8.60","w","0","2026-06-18 20:00"
"15.00","","14.00","90","745","993","","","","3.00","8.50","w","0","2026-06-18 20:30"
"15.00","","14.00","90","745","993","","","","3.00","8.50","w","0","2026-06-18 21:00"
"15.00","","14.00","89","745","993","","","","2.90","8.40","w","0","2026-06-18 21:30"
"14.00","","13.00","88","745","993","","","","2.90","8.40","w","0","2026-06-18 22:00"
"14.00","","13.00","88","745","993","","","","3.00","8.20","w","0","2026-06-18 22:30"
"14.00","","13.00","88","745","993","","","","2.90","8.60","w","0","2026-06-18 23:00"
"14.00","","13.00","87","745","993","","","","2.80","7.50","w","0","2026-06-18 23:30"
