"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"6.00","5.10","","86","0","0","","0","0","4.20","8.70","310","Пасмурно","2025-11-16 00:00"
"2.40","5.10","","90","0","0","","0","0","6.00","11.60","350","Пасмурно","2025-11-16 01:00"
"1.30","5.10","","93","0","0","","1","0","5.40","11.40","350","Пасмурно, дождь","2025-11-16 02:00"
"0.60","5.10","","93","0","0","","0","0","3.60","9.10","351","Пасмурно","2025-11-16 04:00"
"0.70","5.10","","87","0","0","","0","0","4.40","8.80","352","Малооблачно","2025-11-16 05:00"
"0.40","5.10","","82","0","0","","0","0","4.10","8.60","355","Облачно","2025-11-16 06:00"
"0.30","5.10","","84","0","0","","0","0","3.70","8.80","359","Безоблачно","2025-11-16 07:00"
"0.70","5.10","","79","0","0","","0","0","5.20","7.80","14","Безоблачно","2025-11-16 08:00"
"0.80","5.10","","73","0","0","","0","0","3.80","7.30","20","Облачно","2025-11-16 09:00"
"0.70","5.10","","70","0","0","","0","0","3.10","6.90","24","Малооблачно","2025-11-16 10:00"
"1.30","5.10","","67","0","0","","0","0","2.70","6.50","26","Облачно","2025-11-16 11:00"
"1.20","5.10","","65","0","0","","0","0","1.60","5.40","28","Облачно","2025-11-16 12:00"
"1.20","5.10","","69","0","0","","0","0","1.40","5.10","34","Облачно","2025-11-16 13:00"
"0.40","5.10","","69","0","0","","0","0","0.70","4.00","37","Облачно","2025-11-16 14:00"
"0.00","5.10","","71","0","0","","0","0","0.80","3.20","52","Облачно","2025-11-16 15:00"
"-0.20","5.10","","71","0","0","","0","0","1.30","2.80","74","Облачно","2025-11-16 16:00"
"-1.00","5.10","","79","0","0","","0","0","0.80","3.50","100","Малооблачно","2025-11-16 17:00"
"-2.30","4.90","","81","0","0","","0","0","1.60","3.40","132","Малооблачно","2025-11-16 18:00"
"-0.60","4.90","","77","0","0","","0","0","1.00","3.60","132","Облачно","2025-11-16 19:00"
"-0.70","4.90","","75","0","0","","0","0","2.20","3.70","139","Малооблачно","2025-11-16 20:00"
"-1.10","4.90","","77","0","0","","0","0","1.90","3.70","142","Безоблачно","2025-11-16 21:00"
"-1.30","4.90","","75","0","0","","0","0","1.50","3.60","125","Облачно","2025-11-16 22:00"
