"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"9.20","5.30","","61","0","0","","0","0","4.60","7.80","37","Малооблачно","2026-04-16 00:00"
"9.00","5.30","","61","0","0","","0","0","4.00","7.70","43","Безоблачно","2026-04-16 01:00"
"8.70","5.30","","65","0","0","","0","0","3.50","7.50","57","Безоблачно","2026-04-16 02:00"
"6.40","5.30","","71","0","0","","0","0","3.80","7.40","49","Малооблачно","2026-04-16 03:00"
"7.50","5.30","","72","0","0","","0","0","4.70","7.60","62","Малооблачно","2026-04-16 04:00"
"9.40","5.30","","72","0","0","","0","0","4.60","7.30","85","Облачно","2026-04-16 05:00"
"10.50","5.30","","68","0","0","","1","0","6.20","8.00","113","Облачно, небольшой дождь","2026-04-16 06:00"
"11.70","5.40","","67","1","0","","1","1","6.30","8.40","117","Облачно, дождь гроза","2026-04-16 07:00"
"12.10","5.40","","64","0","0","","1","0","6.20","8.50","125","Облачно, небольшой дождь","2026-04-16 08:00"
"12.60","5.50","","62","0","0","","0","0","5.80","8.60","134","Облачно","2026-04-16 09:00"
"12.50","5.50","","53","0","0","","0","0","5.20","8.80","139","Облачно","2026-04-16 10:00"
"12.90","5.50","","50","0","0","","0","0","4.40","8.80","141","Облачно","2026-04-16 11:00"
"13.30","5.60","","46","0","0","","0","0","3.90","8.70","143","Облачно","2026-04-16 12:00"
"16.40","5.60","","41","0","0","","0","0","3.90","8.70","144","Облачно","2026-04-16 13:00"
"15.90","5.60","","41","0","0","","0","0","3.80","8.60","143","Облачно","2026-04-16 14:00"
"15.00","5.70","","43","0","0","","0","0","3.30","8.50","141","Облачно","2026-04-16 15:00"
"13.80","5.70","","47","0","0","","0","0","2.60","8.00","136","Малооблачно","2026-04-16 16:00"
"11.10","5.70","","52","0","0","","0","0","0.70","3.10","133","Безоблачно","2026-04-16 17:00"
"9.50","5.70","","60","0","0","","0","0","0.20","0.70","139","Безоблачно","2026-04-16 18:00"
"8.60","5.70","","61","0","0","","0","0","0.00","0.50","144","Безоблачно","2026-04-16 19:00"
"7.90","5.70","","64","0","0","","0","0","0.00","0.50","150","Безоблачно","2026-04-16 20:00"
"7.10","5.70","","66","0","0","","0","0","0.30","1.50","152","Малооблачно","2026-04-16 21:00"
"6.40","5.70","","67","0","0","","0","0","0.90","3.50","153","Безоблачно","2026-04-16 22:00"
"5.60","5.60","","68","0","0","","0","0","1.30","5.90","161","Безоблачно","2026-04-16 23:00"
