"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"13.00","","11.00","66","750","999","","","","1.20","2.20","sw","0","2026-06-03 00:00"
"12.00","","11.00","74","750","999","","","","0.00","2.30","c","0","2026-06-03 00:30"
"13.00","","13.00","74","750","999","","","","0.00","2.30","c","0","2026-06-03 01:00"
"14.00","","13.00","68","750","999","","","","1.20","2.30","sw","0","2026-06-03 01:30"
"13.00","","11.00","67","750","999","","","","1.20","2.30","sw","0","2026-06-03 02:00"
"14.00","","13.00","66","750","999","","","","1.20","1.60","sw","0","2026-06-03 02:30"
"14.00","","13.00","64","749","998","","","","1.20","1.60","sw","0","2026-06-03 03:00"
"15.00","","14.00","59","749","998","","","","0.00","2.00","c","0","2026-06-03 03:30"
"17.00","","17.00","59","749","998","","","","0.00","2.00","c","0","2026-06-03 04:00"
"18.00","","17.00","57","750","999","","","","1.60","3.60","sw","0","2026-06-03 04:30"
"17.00","","15.00","54","750","999","","","","1.80","3.60","sw","0","2026-06-03 05:00"
"20.00","","19.00","53","749","998","","","","1.90","7.00","sw","0","2026-06-03 05:30"
"18.00","","16.00","50","749","998","","","","2.10","7.00","sw","0","2026-06-03 06:00"
"19.00","","19.00","47","749","998","","","","1.00","8.30","w","0","2026-06-03 06:30"
"19.00","","19.00","47","750","999","","","","1.00","8.30","w","0","2026-06-03 07:00"
"21.00","","19.00","39","749","998","","","","2.50","9.10","sw","0","2026-06-03 07:30"
"20.00","","18.00","35","749","998","","","","2.50","8.90","sw","0","2026-06-03 08:00"
"21.00","","19.00","33","749","998","","","","2.60","9.60","sw","0","2026-06-03 08:30"
"23.00","","21.00","31","749","998","","","","2.70","9.60","sw","0","2026-06-03 09:00"
"23.00","","23.00","33","749","998","","","","1.00","10.00","w","0","2026-06-03 09:30"
"22.00","","22.00","33","750","999","","","","1.00","10.00","w","0","2026-06-03 10:00"
"23.00","","21.00","31","749","998","","","","3.00","10.00","sw","0","2026-06-03 10:30"
"24.00","","22.00","31","748","997","","","","3.00","10.00","sw","0","2026-06-03 11:00"
"24.00","","21.00","29","749","998","","","","3.10","9.90","sw","0","2026-06-03 11:30"
"24.00","","21.00","28","748","997","","","","3.10","9.90","sw","0","2026-06-03 12:00"
"24.00","","22.00","26","748","997","","","","1.00","9.70","n","0","2026-06-03 12:30"
"24.00","","22.00","26","748","997","","","","1.00","9.70","n","0","2026-06-03 13:00"
"24.00","","21.00","30","748","997","","","","3.00","8.60","sw","0","2026-06-03 13:30"
"25.00","","22.00","30","748","997","","","","3.00","8.60","sw","0","2026-06-03 14:00"
"24.00","","21.00","29","748","997","","","","3.00","9.60","w","0","2026-06-03 14:30"
"25.00","","22.00","28","748","997","","","","2.90","9.60","w","0","2026-06-03 15:00"
"24.00","","22.00","26","748","997","","","","1.00","8.00","w","0","2026-06-03 15:30"
"25.00","","23.00","26","748","997","","","","1.00","8.00","w","0","2026-06-03 16:00"
"24.00","","22.00","39","748","997","","","","2.40","5.10","w","0","2026-06-03 16:30"
"23.00","","22.00","44","748","997","","","","1.90","5.10","w","0","2026-06-03 17:00"
"23.00","","22.00","47","748","997","","","","1.60","2.20","w","0","2026-06-03 17:30"
"22.00","","21.00","47","748","997","","","","1.20","2.20","w","0","2026-06-03 18:00"
"20.00","","18.00","32","748","997","","","","0.00","1.40","c","0","2026-06-03 18:30"
"21.00","","20.00","32","749","998","","","","0.00","1.40","c","0","2026-06-03 19:00"
"20.00","","19.00","51","749","998","","","","1.10","1.70","sw","0","2026-06-03 19:30"
"19.00","","18.00","55","749","998","","","","1.10","1.70","sw","0","2026-06-03 20:00"
"18.00","","17.00","55","749","998","","","","1.20","1.60","w","0","2026-06-03 20:30"
"18.00","","17.00","56","749","998","","","","1.20","1.60","w","0","2026-06-03 21:00"
"17.00","","16.00","58","749","998","","","","1.20","1.20","w","0","2026-06-03 21:30"
"16.00","","15.00","60","749","998","","","","1.10","1.20","w","0","2026-06-03 22:00"
"15.00","","14.00","61","749","998","","","","1.10","1.30","w","0","2026-06-03 22:30"
"15.00","","14.00","62","749","998","","","","1.00","1.30","w","0","2026-06-03 23:00"
"14.00","","13.00","65","748","997","","","","1.00","2.00","nw","0","2026-06-03 23:30"
