"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"-10.00","0.00","","88","0","0","","2","0","3.20","6.10","346","Пасмурно, снег","2026-02-09 00:00"
"-9.50","0.00","","83","0","0","","2","0","4.30","7.20","348","Пасмурно, снег","2026-02-09 01:00"
"-9.50","0.00","","79","0","0","","2","0","5.00","8.00","352","Пасмурно, снег","2026-02-09 02:00"
"-9.70","0.00","","80","0","0","","2","0","5.30","8.40","351","Пасмурно, небольшой снег","2026-02-09 03:00"
"-10.20","0.00","","79","0","0","","2","0","5.00","8.50","348","Облачно, небольшой снег","2026-02-09 04:00"
"-11.00","0.00","","73","0","0","","2","0","6.30","9.40","345","Пасмурно, небольшой снег","2026-02-09 05:00"
"-11.90","0.00","","77","0","0","","0","0","7.00","10.50","342","Пасмурно","2026-02-09 06:00"
"-13.00","0.00","","76","0","0","","0","0","7.30","10.80","341","Малооблачно","2026-02-09 07:00"
"-12.20","0.00","","72","0","0","","0","0","6.90","10.80","340","Пасмурно","2026-02-09 08:00"
"-11.90","0.00","","67","0","0","","0","0","7.10","11.00","339","Пасмурно","2026-02-09 09:00"
"-11.60","0.00","","69","0","0","","0","0","7.10","11.10","337","Пасмурно","2026-02-09 10:00"
"-12.40","0.00","","70","0","0","","0","0","6.50","11.10","336","Пасмурно","2026-02-09 11:00"
"-12.30","0.00","","70","0","0","","0","0","5.40","11.20","332","Пасмурно","2026-02-09 12:00"
"-12.30","0.00","","70","0","0","","0","0","6.80","10.80","330","Облачно","2026-02-09 13:00"
"-12.90","0.00","","74","0","0","","0","0","5.80","10.40","330","Пасмурно","2026-02-09 14:00"
"-13.60","0.00","","75","0","0","","0","0","5.90","10.30","330","Облачно","2026-02-09 15:00"
"-14.50","0.00","","74","0","0","","0","0","5.50","10.10","327","Облачно","2026-02-09 16:00"
"-15.50","0.00","","82","0","0","","0","0","6.30","10.00","323","Малооблачно","2026-02-09 17:00"
"-16.20","0.00","","85","0","0","","0","0","5.50","10.10","323","Безоблачно","2026-02-09 18:00"
"-15.10","0.00","","84","0","0","","0","0","6.10","10.30","319","Малооблачно","2026-02-09 19:00"
"-15.30","0.00","","84","0","0","","0","0","5.00","10.10","314","Малооблачно","2026-02-09 20:00"
"-15.30","0.00","","83","0","0","","0","0","4.20","9.80","310","Малооблачно","2026-02-09 21:00"
"-15.40","0.00","","83","0","0","","0","0","3.50","9.20","305","Пасмурно","2026-02-09 22:00"
"-14.20","0.00","","77","0","0","","0","0","3.90","8.80","303","Облачно","2026-02-09 23:00"
