"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"15.60","16.30","","56","0","0","","0","0","2.40","7.90","54","Безоблачно","2026-05-20 00:00"
"15.60","16.30","","54","0","0","","0","0","2.40","7.80","53","Малооблачно","2026-05-20 01:00"
"16.60","16.20","","46","0","0","","0","0","2.30","7.70","53","Малооблачно","2026-05-20 02:00"
"18.50","16.20","","41","0","0","","0","0","3.20","7.90","58","Облачно","2026-05-20 03:00"
"19.50","16.30","","43","0","0","","0","0","3.40","8.20","60","Пасмурно","2026-05-20 04:00"
"20.90","16.50","","40","0","0","","0","0","3.20","8.30","64","Облачно","2026-05-20 05:00"
"22.60","16.60","","37","0","0","","0","0","4.00","8.60","66","Безоблачно","2026-05-20 06:00"
"26.50","16.80","","25","0","0","","0","0","4.20","9.70","73","Безоблачно","2026-05-20 07:00"
"28.00","17.00","","21","0","0","","0","0","4.90","9.50","79","Безоблачно","2026-05-20 08:00"
"27.00","17.10","","21","0","0","","0","0","6.80","10.30","84","Безоблачно","2026-05-20 09:00"
"27.50","17.20","","20","0","0","","0","0","6.60","10.70","86","Безоблачно","2026-05-20 10:00"
"28.80","17.30","","19","0","0","","0","0","7.10","8.70","85","Безоблачно","2026-05-20 11:00"
"28.00","17.20","","22","0","0","","0","0","6.30","8.50","80","Безоблачно","2026-05-20 12:00"
"29.90","17.30","","16","0","0","","0","0","5.70","11.10","79","Безоблачно","2026-05-20 13:00"
"29.60","17.40","","18","0","0","","0","0","3.20","8.40","78","Малооблачно","2026-05-20 14:00"
"28.90","17.50","","19","0","0","","0","0","2.40","7.50","77","Облачно","2026-05-20 15:00"
"27.00","17.50","","23","0","0","","0","0","0.30","8.30","71","Малооблачно","2026-05-20 16:00"
"23.00","17.40","","33","0","0","","0","0","0.00","3.70","56","Безоблачно","2026-05-20 17:00"
"20.90","17.40","","44","0","0","","0","0","0.00","0.50","42","Малооблачно","2026-05-20 18:00"
"18.80","17.30","","43","0","0","","0","0","0.00","5.90","29","Малооблачно","2026-05-20 19:00"
"17.50","17.30","","50","0","0","","0","0","0.00","0.50","15","Безоблачно","2026-05-20 20:00"
"16.70","17.30","","52","0","0","","0","0","0.00","0.50","348","Малооблачно","2026-05-20 21:00"
"15.80","17.20","","57","0","0","","0","0","0.00","0.50","338","Безоблачно","2026-05-20 22:00"
"14.30","17.20","","53","0","0","","0","0","1.10","4.50","334","Безоблачно","2026-05-20 23:00"
