"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"-5.00","","-8.00","89","751","1001","","","","0.20","1.20","c","0","2026-01-21 00:00"
"-5.00","","-9.00","83","750","999","","","","2.00","1.40","e","0","2026-01-21 00:30"
"-5.00","","-9.00","83","750","999","","","","2.00","1.40","e","0","2026-01-21 01:00"
"-5.00","","-8.00","88","751","1001","","","","0.40","1.40","nw","0","2026-01-21 01:30"
"-5.00","","-8.00","90","750","999","","","","0.30","1.40","nw","0","2026-01-21 02:00"
"-5.00","","-8.00","88","750","999","","","","0.20","1.10","c","0","2026-01-21 02:30"
"-5.00","","-8.00","88","750","999","","","","0.10","1.10","c","0","2026-01-21 03:00"
"-6.00","","-10.00","81","750","999","","","","1.00","1.40","e","0","2026-01-21 03:30"
"-5.00","","-9.00","81","750","999","","","","1.00","1.40","e","0","2026-01-21 04:00"
"-6.00","","-9.00","85","751","1001","","","","0.30","1.30","n","0","2026-01-21 04:30"
"-6.00","","-9.00","88","750","999","","","","0.20","1.30","c","0","2026-01-21 05:00"
"-5.00","","-8.00","87","750","999","","","","0.10","1.10","c","0","2026-01-21 05:30"
"-5.00","","-8.00","87","750","999","","","","0.10","1.10","c","0","2026-01-21 06:00"
"-5.00","","-9.00","82","751","1001","","","","1.00","1.30","e","0","2026-01-21 06:30"
"-5.00","","-9.00","82","753","1003","","","","1.00","1.30","e","0","2026-01-21 07:00"
"-6.00","","-9.00","87","752","1002","","","","0.30","1.40","n","0","2026-01-21 07:30"
"-5.00","","-8.00","90","751","1001","","","","0.30","1.40","n","0","2026-01-21 08:00"
"-5.00","","-8.00","88","751","1001","","","","0.20","1.10","c","0","2026-01-21 08:30"
"-4.00","","-7.00","86","751","1001","","","","0.10","1.10","c","0","2026-01-21 09:00"
"-4.00","","-8.00","82","751","1001","","","","2.00","1.40","e","0","2026-01-21 09:30"
"-4.00","","-8.00","82","753","1003","","","","2.00","1.40","e","0","2026-01-21 10:00"
"-4.00","","-7.00","85","752","1002","","","","0.40","1.50","n","0","2026-01-21 10:30"
"-4.00","","-7.00","89","751","1001","","","","0.40","1.50","n","0","2026-01-21 11:00"
"-4.00","","-7.00","87","752","1002","","","","0.30","1.20","n","0","2026-01-21 11:30"
"-4.00","","-7.00","85","752","1002","","","","0.20","1.20","c","0","2026-01-21 12:00"
"-4.00","","-7.00","86","752","1002","","","","0.40","1.60","n","0","2026-01-21 12:30"
"-4.00","","-8.00","80","752","1002","","","","1.00","1.60","e","0","2026-01-21 13:00"
"-5.00","","-8.00","87","752","1002","","","","0.50","1.50","n","0","2026-01-21 13:30"
"-5.00","","-8.00","87","752","1002","","","","0.30","1.40","n","0","2026-01-21 14:00"
"-5.00","","-8.00","89","751","1001","","","","0.30","1.30","ne","0","2026-01-21 14:30"
"-4.00","","-7.00","89","751","1001","","","","0.30","1.30","ne","0","2026-01-21 15:00"
"-6.00","","-10.00","83","751","1001","","","","1.00","1.70","ne","0","2026-01-21 15:30"
"-4.00","","-7.00","83","753","1003","","","","1.00","1.70","ne","0","2026-01-21 16:00"
"-5.00","","-8.00","87","752","1002","","","","0.60","1.70","ne","0","2026-01-21 16:30"
"-5.00","","-8.00","89","751","1001","","","","0.60","1.70","ne","0","2026-01-21 17:00"
"-4.00","","-7.00","89","752","1002","","","","0.60","1.50","ne","0","2026-01-21 17:30"
"-5.00","","-8.00","89","752","1002","","","","0.50","1.50","ne","0","2026-01-21 18:00"
"-6.00","","-10.00","82","752","1002","","","","2.00","2.00","e","0","2026-01-21 18:30"
"-5.00","","-9.00","82","754","1005","","","","2.00","2.00","e","0","2026-01-21 19:00"
"-5.00","","-9.00","86","753","1003","","","","1.10","2.20","ne","0","2026-01-21 19:30"
"-5.00","","-9.00","88","753","1003","","","","1.10","2.20","ne","0","2026-01-21 20:00"
"-5.00","","-9.00","87","752","1002","","","","1.30","2.20","ne","0","2026-01-21 20:30"
"-6.00","","-10.00","87","752","1002","","","","1.20","2.20","ne","0","2026-01-21 21:00"
"-6.00","","-10.00","87","752","1002","","","","1.20","2.30","ne","0","2026-01-21 21:30"
"-6.00","","-10.00","88","754","1005","","","","1.30","2.30","ne","0","2026-01-21 22:00"
"-6.00","","-10.00","90","753","1003","","","","1.30","2.40","ne","0","2026-01-21 22:30"
"-5.00","","-9.00","91","752","1002","","","","1.30","2.40","ne","0","2026-01-21 23:00"
"-6.00","","-10.00","90","752","1002","","","","1.20","1.10","ne","0","2026-01-21 23:30"
