"Temp","Temp Water","Temp Feels Like","Humidity","Pressure Mm","Pressure Hpa","Precip Mm","Precip Type","Precip Intensity","Wind Speed Ms","Wind Gust Speed Ms","Wind Dir","Condition","Created At"
"3.00","","0.00","92","751","1001","","","","1.60","2.40","w","0","2026-03-01 00:00"
"3.00","","1.00","91","751","1001","","","","1.00","2.80","w","0","2026-03-01 00:30"
"3.00","","1.00","91","752","1002","","","","1.00","2.80","w","0","2026-03-01 01:00"
"3.00","","0.00","92","751","1001","","","","1.60","2.70","w","0","2026-03-01 01:30"
"3.00","","0.00","93","751","1001","","","","1.40","2.40","w","0","2026-03-01 02:00"
"3.00","","0.00","93","751","1001","","","","1.20","1.40","w","0","2026-03-01 02:30"
"3.00","","1.00","92","751","1001","","","","1.10","1.40","w","0","2026-03-01 03:00"
"3.00","","1.00","92","751","1001","","","","0.00","1.10","c","0","2026-03-01 03:30"
"2.00","","0.00","92","752","1002","","","","0.00","1.10","c","0","2026-03-01 04:00"
"2.00","","-1.00","92","751","1001","","","","1.00","2.00","w","0","2026-03-01 04:30"
"2.00","","0.00","92","751","1001","","","","0.80","1.90","w","0","2026-03-01 05:00"
"2.00","","0.00","92","752","1002","","","","0.70","1.60","w","0","2026-03-01 05:30"
"2.00","","0.00","92","752","1002","","","","0.60","1.60","w","0","2026-03-01 06:00"
"2.00","","-1.00","91","752","1002","","","","1.00","1.00","w","0","2026-03-01 06:30"
"2.00","","-1.00","91","752","1002","","","","1.00","1.90","w","0","2026-03-01 07:00"
"3.00","","1.00","91","752","1002","","","","0.80","1.90","w","0","2026-03-01 07:30"
"2.00","","0.00","90","752","1002","","","","0.70","1.80","w","0","2026-03-01 08:00"
"2.00","","0.00","91","751","1001","","","","0.60","1.50","w","0","2026-03-01 08:30"
"2.00","","0.00","91","751","1001","","","","0.50","1.50","w","0","2026-03-01 09:00"
"2.00","","0.00","87","751","1001","","","","0.00","1.80","c","0","2026-03-01 09:30"
"3.00","","1.00","87","751","1001","","","","0.00","1.80","c","0","2026-03-01 10:00"
"2.00","","-1.00","89","751","1001","","","","0.80","1.90","sw","0","2026-03-01 10:30"
"3.00","","1.00","90","751","1001","","","","0.80","1.90","sw","0","2026-03-01 11:00"
"2.00","","-1.00","89","751","1001","","","","0.80","1.70","s","0","2026-03-01 11:30"
"2.00","","0.00","89","751","1001","","","","0.70","1.70","s","0","2026-03-01 12:00"
"2.00","","0.00","81","751","1001","","","","0.00","2.10","c","0","2026-03-01 12:30"
"3.00","","1.00","81","752","1002","","","","0.00","2.10","c","0","2026-03-01 13:00"
"4.00","","2.00","87","751","1001","","","","0.90","1.90","s","0","2026-03-01 13:30"
"3.00","","1.00","91","751","1001","","","","0.80","1.90","s","0","2026-03-01 14:00"
"3.00","","1.00","91","750","999","","","","0.80","1.80","s","0","2026-03-01 14:30"
"3.00","","1.00","91","750","999","","","","0.70","1.70","s","0","2026-03-01 15:00"
"3.00","","1.00","87","750","999","","","","0.00","2.00","c","0","2026-03-01 15:30"
"2.00","","0.00","87","750","999","","","","0.00","2.00","c","0","2026-03-01 16:00"
"3.00","","0.00","89","751","1001","","","","1.00","2.10","s","0","2026-03-01 16:30"
"3.00","","0.00","90","750","999","","","","1.00","2.10","s","0","2026-03-01 17:00"
"3.00","","1.00","89","749","998","","","","0.90","1.80","s","0","2026-03-01 17:30"
"4.00","","2.00","89","749","998","","","","0.70","1.70","s","0","2026-03-01 18:00"
"2.00","","0.00","89","749","998","","","","0.00","1.20","c","0","2026-03-01 18:30"
"3.00","","1.00","89","751","1001","","","","0.00","1.20","c","0","2026-03-01 19:00"
"2.00","","-1.00","89","749","998","","","","1.10","2.20","s","0","2026-03-01 19:30"
"2.00","","-1.00","88","748","997","","","","1.10","2.20","s","0","2026-03-01 20:00"
"2.00","","-1.00","87","748","997","","","","0.90","1.80","s","0","2026-03-01 20:30"
"3.00","","1.00","87","748","997","","","","0.80","1.80","s","0","2026-03-01 21:00"
"3.00","","0.00","87","747","995","","","","1.00","1.60","s","0","2026-03-01 21:30"
"3.00","","0.00","87","747","995","","","","1.20","1.60","s","0","2026-03-01 22:00"
"2.00","","-1.00","86","746","994","","","","1.20","2.30","s","0","2026-03-01 22:30"
"3.00","","0.00","87","746","994","","","","1.30","2.60","s","0","2026-03-01 23:00"
"2.00","","-1.00","85","745","993","","","","1.30","3.90","s","0","2026-03-01 23:30"
